text,text_type,source,author
"Yg penting bikin kebijakan sesuai kebutuhan rakyat... krn rakyat tdk tersentuh oleh superholding Danantara dan MBG, daya beli tetap turun",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Buktikan pak, tarik semua jumlah uang/nilai yg mereka korupsi, jgn ada sisa. Pasti aman ekonomi rakyat Indonesia",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Aneh2 rakyatmu , hukum kok bisa di beli",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Pemerintahan yang tegas, Indonesia yang bebas narkoba! Prabowo-Gibran untuk masa depan lebih baik!",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Solusi ekonomi Prabowo: perluas jangkauan mitra dagang, hilirisasi SDA, dan konsumsi lokal dipicu untuk hadapi tarif dagang AS",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Halo Dalam rangka mendukung Asta Cita pemerintahan Presiden Prabowo, melalui Program TJSL berkolaborasi dengan Lembaga Pembiayaan Ekspor Indonesia (LPEI) telah melatih 165 UMKM untuk menembus pasar ekspor melalui Program UMKM",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Mari Bersama Kita Saksikan Pencapain 100 Hari Kabinet Merah Putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Bertakon... 🙊 Isok gak pemerintahan Indonesia meniru ketegasan paman kekar... Menghukum hama² pelaku vandalism/pembakaran dll ketika berdemo isu UU TNI...?,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Sudahlah pk lupakan janji2 kampanye,refresh kembali buat skala prioritas langkah pembangunan strategis,dr penegakan hukum terutama KKN,ekonomi &amp; pemberdayaan sumber tenaga kerja &amp; alam,politik sudah hancur buatlah dekrit Bubarkan Saja DPR Krn sudah tdk tahu yg dia wakili",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Halo, Kakak! Yuk, intip PAKET 4 PCS 100 BOMBOGIE Kaos Pria Lengan Pendek terbaru 2023! Bahan semi katun, nyaman banget buat sehari-hari.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 hari semangat membangun Negeri di Kabinet Merah Putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pak presiden lu tersayang! Alangkah bijaknya bila menghidupkan lg Koperasi Unit Desa atau KUD toh sdh ada Inpres nomor 4 Tahun 1984 &amp; masih berlaku sampai saat ini! Kembalikan distribusi Pupuk dan benih lewat KUD&amp;KUD sebagai Offtaker cc,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Gak ada Indonesia gelap, Pemerintah Presiden Prabowo juga baru 100 hari",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Prioritas mereka MBG bre, pendidikan tau nomor berapa",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Dah cair SPT-nya min.... Ganti pemain... Harga gak bergerak.... Brengsek memang....,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Penegak hukum bukan hanya kejaksaan, tp masih banyak pihak yg secara resmi menjadi penegak hukum",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Ada apakah dengan anda pak presiden ku..??!, cepat sadar pak dari cuci otak'y dan kroni.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Saya gak ada prasangka buruk sama sekali ke saudara Feri sih. Jelas maksud saya yg ngentot itu ke cara-cara kooptasi yg dilakukan pemerintahan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden Prabowo Subianto kembali menegaskan rencananya untuk membentuk 80 ribu koperasi di desa. Masing-masing koperasi akan mendapatkan bantuan kredit dari pemerintah. Selengkapnya,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Beban berkurang, produktivitas meningkat! Diskon tarif listrik bantu UMKM dan keluarga bangkit bersama. 📉⚙️",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
INDEX POLITICA: 87% PUBLIK PUAS DENGAN KINERJA KABINET PRABOWO-GIBRAN DALAM 100 HARI,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"JMTO Pastikan Permadi Arya atau Abu Janda Tidak Menjadi Komisaris BUMN Bila muncul isu Abu Janda diangkat menjadi Komisaris PT Jasamarga Tollroad Operator, itu hanyalah berita HOAX.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Di libatkan bukan d suruh... keterlibatannya bisa dalam bentuk bantuan pembiayaan, itu bisa sbg bentuk sumbangsih perusahaan2 swasta asing dan lokal jg BUMN terhadap generasi bangsa dan negara.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
negara hancur karna orang” licik dan dungu mengisi kursi pemerintahan lagak nya nasionalisme tapi buat program rusak dan regulasi tajam kebawah selamatkan diri masing”,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pemerintah berkomitmen kuat untuk mewujudkan swasembada pangan sebagai langkah strategis dalam menjaga ketahanan pangan nasional dan mendukung kemandirian ekonomi.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"berhadapan dgn US itu butuh trick yg tepat, mengikuti kemauan US jelas bkn solusi. +62 tdk boleh terdikte o/ US. arah politik LN +62 yg bebas aktif sejauh ini msh on track, soal impact politik dagang itu tdk terhindarkan. pilihan u/ berteman dgn semua jls amanat konstitusi +62",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"100 Hari Kabinet Merah-Putih, Menko AHY: Infrastruktur Kunci Ketahanan Pangan dan Kesejahteraan Rakyat",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Merah mata krn mkn oseng² mercon (kata lae ) Janji kampanye tdk nyata Krn itu hanya omon...omon,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"baru 100 hari, sabar dikit napa... Lapangan kerja akan mudah disediakan kalau fufufafa jadi presiden",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Kan Prabowo senidiri minta bantuan PSI mreka jadi garda terdepan dlm mengantar prabowo jd presiden,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Penangkapan Hasto yg diprotes Megawati adl bentuk nyata keberlanjutan PENEGAKAN HUKUM TEBANG PILIH. Kinerja kabinet omon-omon setelah 100 hari menunjukkan Indonesia memang kini gelap,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Kalau sudah 100 hari tidak ada aksi sekarang anda yang tegas pak presiden. Anda punya hak prerogatif.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
CELIOS memberikan nilai 5 dari 10 untuk Presiden Prabowo dan 3 dari 10 untuk Wapres Gibran menjelang 100 Hari Pemerintahan Prabowo Gibran,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Ini akibat nya cari kerjaan susah dan pemerintah gk buka lapangan kerja jadi banyak masyarakat cari jln pintas,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Indonesia mrupakan negara maritim agraris, harus dijaga dg baik dr segi Politik maupun HanKam. Indonesia membutuhkan modal yg besar untuk optimalisasi pemanfaatan SumberDayaAlam, baik darat maupun laut, serta pengembangan industri Pertahanan dan Keamanan. 30jt Pi sbg modal awal.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Saya paling sering kritik Presiden tapi kritik yang membangun, memberi dukungan, bukan membenci. Tapi ini video dibuat untuk FITNAH PRABOWO, karena antara video dan suara bukanlah peristiwa yg sama, dan isi percakapan juga merupakan editan yg disunting. Ini permainan kotor dan keji para Antek Badjitol menebar KONTEN VIDEO HOAX sebagai umpan lambung, jangan terpancing…!!!",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Yth. Bapak Presiden dan Bapak Menhan , banjir di Bekasi ternyata sangat parah pak dan dampaknya luar biasa. Segera perintahkan ukuran tangan pemerintah Pak, syukur² Pak Presiden hadir di tengah rakyat. Lakukan seperti Engkau dl di tengah prajuritmu",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Itu pertemuan dalam rangka acara kolaborasi penjualan sprei UMKM online Najwa Prabowo,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
ekonomi melemah salah satu peran besar kejadian begini pemerintah tp yg lu salahin org2 yg ogah ngebeli produk terafiliasi ngasih dukungan ke rezim ckckck,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Ngurusin bgt buat neken keppres ginian, mending keppres buat hukum koruptor noh sekalian hukum mati, perampasan aset gajelas entah sampe mana",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"apakah lebih baik APBN digunakan untuk program makan bergizi gratis atau digunakan untuk membangun pertanian, perkebunan dan industri UMKM?",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
kalo saya jadi presiden pendidikan gratis sd gratis smp gratis sma gratis kuliah gratis 100 hari setelah dilantik kita haru ber efisiensi potong anggaran pendidikan,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"belum 100 hari udah bunuh warga sendiri, emg kabinet idiot",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Oposan itu. 1. Klo pemerintah kebijakan nya tepat ya diakui 2. Klo pemerintahan salah ya dimaki dan dikritik 3. Klo ada oposisi tolol dan ngaco ya dimaki aja Berperanlah jasi oposisi sehat, bukan oposisi BuzzeRp. 10 Tahun Dosa Jokowi tidak boleh dimaafkan.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"prabowo ternyata cuma segitu kemampuannya.. waniné kroyokan.. omon2nya menunjukkan ketidakmampuannya.. sdh 100 hari lebih, ttp belum ada hasil yg membahagiakan dr dia dan kabinet dagelannya",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Jangan mau dibohongin. Triumvirat hanya sementara untuk menjamin layanan pemerintahan berjalan tetap sebagaimana mestinya sembari mempersiapkan pemilihan presiden pengganti.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Rumah berkualitas bagi semua berkat kebijakan Prabowo dan Program 3 Juta Rumah,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Cek kesehatan gratis Prabowo jadi solusi buat yang pengen sehat tanpa biaya,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Fresh - Percepatan Swasembada Pangan menjadi agenda prioritas Pemerintahan Prabowo-Gibran dengan mengoptimalkan komoditas beras, jagung, garam, dan padi.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 hari semangat membangun negeri di kabinet merah putih --------------------------------------------------------------------,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Presiden juga di retret dan kemudian hasilnya 100 hari malah hidup jokowi hidup jokowi, bukannya teriak hidup Indonesia, hidup rakyat..",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Gebrakan Prabowo untuk melawan tarif AS: mitra dagang diperluas, hilirisasi SDA, dan konsumsi lokal makin tangguh",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Menarik. Sekarang kombinasikan pengetahuanmu saat ini ttg 3 megaproyek Pak makan bergizi gratis, ikn dan danantara. Ketiga2nya menimbulkan ketidakpercayaan investor. Betul? Karena kombinasi dari konsumtif, long term return dan bayangan penyelewangan dana. Sbn jg naik",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Bappenas: Untuk BUMN, pemerintah menetapkan arah strategis keuangan, seperti target investasi Rp1.905,6 triliun pada 2025. 5. Tren Keuangan Antar Perusahaan di 2025 Hilirisasi: Perusahaan seperti PT Freeport atau PT Antam fokus pada pengolahan komoditas,",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"1. Sentimen global Kata Direktur Utama BEI, penyebab IHSG anjlok gara-gara sentimen global, khususnya kebijakan Presiden Trump. Soalnya Trump minggu-minggu terakhir mulai angkat lagi isu perang dagang. Ini yg bikin kebanyakan investor (katanya) mantau atau wait &amp; see dulu.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Dari awal kami sdh menduga Puang, dgn diumumkannya kabinet jelas nampak arah negara ini spt apa, rakyat hanya dibuatkan drama 100 hari dan seterusnya utk hiburan tapi selebihnya mrk berpesta pora, preman sdh dipersiapkan dibuka disetiap kab/kota ....",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Langkah Prabowo: perluas mitra dagang, dukung hilirisasi SDA, perkuat konsumsi domestik bagi ekonomi tangguh",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Fakta nya: tekstil dan baju murah China sdh menguasai pasar Indonesia Hasil nya: pabrik tekstil sepi orderan, buruh phk, penjahit tanpa job, baju produk umkm kalah harga",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Netizen : Adili Jokowi !! Prabowo : Hidup Jokowi !! FPI : Ganyang Fufufafa !! Prabowo : Gibran Pilihan Aku !! Mahasiswa : !! Prabowo : !! Rakyat : Hukum Mati Koruptor !! Prabowo : Kita Maafkan ☕️🔨,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Solusi relokasi dari ancaman banjir lebih sederhana dengan Program 3 Juta Rumah Prabowo,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Dengan komitmen Pemerintahan Prabowo, swasembada pangan dapat menjadi kenyataan yang beri kesejahteraan",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Nasehat mulyono kalau jadi presiden: 1. Sarankan rakyat atasi masalahnya sendiri 2. Buat kesan seolah2 kritik itu background noise dan kita tetap maju 3. Sering2 pidato nyebut kemajuan2 walaupun bertentangan dgn fakta 4. Ubah diksi istilah2 5. Gaslight, gaslight, dan gaslight",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Presiden Prabowo Kunjungi Korban Banjir di Bekasi, Berbuka Puasa di Rumah Warga",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Biarlah pemerintah bekerja dengan caranya sendiri. Yakin Prabowo Gibran akan buat Indonesia semakin baik lagi.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Yg saya pertanyakan antara pihak ke 2 dan pihak 1 komunikasinya seperti apa? Ko pihak 1 baru tau dari informasi pihak 3? Jd ya seperti ini. Pemerintahan itu rusak krn bnyk masalah yg ditutupi oleh menteri2 &amp; tdk dilaporkan ke presiden Pak galak dikit ama pembantunya pa,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Hunian bebas banjir lebih mungkin dengan Program 3 Juta Rumah Prabowo, solusi relokasi yang efisien",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Ngomel mulu gara² Presiden sloww.. Demo Pilpres 2019 kek apa? Demo PILKADA DKI kek apa? Berharap Mantan Danjen Kopassus yg pernah menghadap gelombang 98 panik melawan generasi strawberry yg disuruh Bu Puan baca UU dulu. Hahahaha 🤣😂😅,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"LG nglawak pak tp gak lucu, bagi audiens hny melihat kebodohan.... Klopun semua tutup Krn mahal yg ada pengguran bertambah, kedelai masih impor dr Amerika, mau tuh UMKM tahu tempe gulung tikar...",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 Hari Kabinet Merah Putih: Langkah Menuju Indonesia Maju Merah Putih Gibran Untuk Negeri,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"58% pasti bangga dg arah kepemimpinan Prabowo, yg lebih kearah kebingungan",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Banjir pun bisa dihadapi dengan mudah dengan bantuan relokasi Prabowo,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pembangunan IKN Nusantara akan dilanjutkan oleh Presiden Prabowo Subianto,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden Prabowo dorong UKM go digital bersama solusi dari Telkom Indonesia.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Adakah ringkasan 100 hari kerja tentang keblunderan kabinet merah putih, kesalahan kebijakan, kurangnya kekuatan hukum untuk koruptor? Penambahan nilai investasi untuk perkuatan pondasi bangsa akan sia-sia kalau semua nantinya masuk ke perut koruptor.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Indeks Demokrasi Indonesia 2024 mengalami penurunan dibandingkan tahun sebelumnya. Kemerosotan demokrasi semakin terasa pada awal pemerintahan Presiden Prabowo Subianto.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Dalam masa 100 hari kerja Kabinet Merah Putih, WIKA berhasil selesaikan dan operasikan Sistem Penyediaan Air Minum (SPAM) Regional Jatiluhur 1.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"100 hari pemerintahan Presiden Prabowo KPK maupun Kejagung makin bertaji, banyak kasus korupsi terungkap dan tertangkap. Coba cek",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Prabowo hadirkan strategi: mitra dagang diperluas, hilirisasi SDA ditekankan, konsumsi dalam negeri dipacu",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
apa hubungannya perang dagang trump yang memberikan tarif tapi direspon pak prabowo dengan program super holding seperti danantara?,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Menghina Prabowo Gibran bukan dosa sih, itu kewajiban",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Ak akan tetap buruk sangka kepada pemerintahan yg anjing ini,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"gw to the point ajh y, what if klo gw jd presiden indonesia skrg?",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Sesekali Alhamdulillah pada kalimat Alhamdulillah rempang tidak jadi digusur, Alhamdulillah lapangan kerja terbuka bagi rakyat. Supaya semuanya senang dengar Alhamdulillah dari bapak",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Selamat buat yg milih prabowo gibran tunggu saat negaramu diacak2 oleh para pemghianat negara,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"2014 muncul istilah baru, Kampret vs Cebong. Kampret berasal dari koalisi capres Prabowo yaitu KMP (KaMPret). Sedangkan Cebong berasal dari capres Jokowi yg memelihara kodok. 2019 masih bertahan Cebong vs Kampret ditambah Kadrun. 2024 bergulir LowBat vs Baterai Kembung. 🤦‍♂️",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"gue, sepintas ngelihat ""air muka"" pak Yusril Izha Mahendra beliau tak begitu ngeeh ... baru 100 hari lebih kamu bekerja sebagai presiden Indonesia lho pak , koc sebegitu nya anti kritik ych .. ati ati nj**ngg strookk, kapookk raimu ..cuih !! 😩😩👎🏿👎🏿🤮🤮",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Bagi pemerintah kerugian rakyat bukan kerugian negara? Keuntungan rakyat yg mampu menambah pertumbuhan ekonomi bukan untung negara? Kalau tidak menguntungkan pribadi bukan keuntungan negara? Obral tambang merugikan rakyat tapi menjadi keuntungan negara? Siapa itu negara?,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Langkah pemerintah menanggung PPh bagi karyawan bergaji di bawah Rp10 juta layak diapresiasi. Seruan agar pengusaha tidak lakukan PHK mencerminkan upaya menjaga stabilitas dan keberlanjutan ekonomi bersama.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
the heartbreak is real. punya temen yg kerja di pemerintahan but 0 comment about ruu tni. i think i just died,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"3) Dorong Hilirisasi &amp; Industrialisasi Dalam Negeri Tarif impor AS jadi momentum untuk perkuat industri nasional. Presiden Prabowo genjot hilirisasi bahan mentah jadi barang jadi. Fokus pada: nikel, bauksit, hingga sektor pangan dan tekstil.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Hello bagaimana cara menggulingkan rezim saat ini? Presiden dan pemerintahan yg belom setahun berkuasa selalu membuat kebijakan yang merugikan rakyat.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 hari kabinet merah putih hanya bikin geleng2 kepala.. Ayo pak Prabowo.. bikin kami bangga dengan kerja keras dan tegas. Resuffle kabinet.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pemerintah terus berupaya menjaga stabilitas ekonomi,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 Hari Semangat Membangun Negeri Di Kabinet Merah Putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Menaikkan gaji bukan solusi yg tepat pak presiden , buktinya para hakim dan direktur2 BUMN yg gajinya besar, mereka faktanya tertangkap karena korupsi",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Sayed Sadaat Mantan menteri komunikasi Afghanistan tinggal di jerman. Sayed memutuskan berhenti menjadi menteri karena muak dengan korupsi di pemerintahan. Andai dia mau korupsi bisa saja membeli rumah mewah dimanapun dia mau tinggal,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Milih kabinet ngawur, belum apa2 reshuffle. Opung bilang katanya baru 100 hari, jangan dinilai. Ini 100 hari sdh reshuffle. Nek ngomong asal ya begitu.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Tp berterima kasih juga beliau gjd presiden, bayangin 100 hari yg skrg aja jebakan presiden sebelumnya SEBANYAK ITU 💀",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Tanggapan yg membuat rakyat skeptis dengan anda, bagaimana mendorong pertumbuhan ekonomi jika : 1. Menteri dan jajarannya banyak sekali, anggaran untuk kemewahan mereka diambil dari APBN. 2. Efisiensi anggaran untuk pendidikan,dll sebagai fundamental bangsa.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Dari dulu ,ga punya duit sok mau bikin super holding....mereka ga mikir tahun ini kita harus bayar hutang jatuh tempo sekitar 800T, udah gitu BUMN pada busuk semua trus mereka mau gabungin yang busuk-busuk itu untuk hilirisasi....ngerti ga sih mereka itu",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 Hari Semangat Membangun Negeri di Kabinet Merah Putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Plis ayo orang pinter jangan ikut2an program pemerintahan, biar mereka kehabisan ide",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Akibat negara otodidak dan gak ada aparat yg kerja,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Pasti dan sudah tepat sasaran! 1 hari pertama stlh 100 hr kerja Prabowo, dia langsung mempertaruhkan hidupnya demi maenin rantai pasok gas demi menyenangkan Berhalanya,karena anaknya hny dpt nilai 3 dr 10! Dilarang disurvei kinerja anaknya! Sasarannya tepat ditujukan ke Presiden!",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Setuju... Secepatnya Sahkan RUU Perampasan Aset,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Dulu era yg di salahin PDIP Skrg era harusnya lebih mudah utk sahkan RUU PA Tdk perlu terbitkan PERPPU Jika serius berantas korupsi,gerakin dong KIM+ sbg penguasa parlemen Ini para gedibal yg merasa menang pemilu pd takut apa nyuarain RUU PA Cocot😀",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
1. Pelaporan LHKPN dan pembuktian harta terbalik bagi pegawai pemerintahan dan BUMN. Buat UU penyitaan aset apabila hartanya tidak bisa dibuktikan 2. Pemerataan pendidikan 3. Pengembangan wilayah berdassrkan potensi masing2 wilayah,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Tenang janji anak mantan presiden pas kampanye akan dibuka 19juta lapangan kerja .,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"damn ini mah masalah global, sayangnya pemerintahan kita belum berupaya secara maksimal buat mencegah dan memperbaiki permasalahan ini",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Sudah lewat 100 hari, Presiden Prabowo konsisten sesuai pidato perdananya",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Rakyat sudah luntur kepercayaannya trhdp Pemerintahan Prabowo Gibran,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Memang di indonseia kagak ada otak kalau demo. Yg udah kumisan ngakunya mahasiswa. Yang bau tanah juga ngakunya mahasiswa. Malu sama sama tetangga. Klu mau demo. Demo lah para DPRI kalian yang tidak mau menyutujui RUU perampasan aset bagi tindak pidana korupsi itu..,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Om, tapi maren2 w makan bakso diluar dengerin emak2 ngerumpi bilang mereka puas ama pemerintahan prabowo soalnya di masa dia koruptor besar pada ditangkep Grgr kasus akhir2 ini yg pertamina ama timah ratusan triliun itu, yg sebetulnya nutupin kasus korupsi triliunan yg beneran",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"6 bulan pemerintahan Prabowo Reshuffle besar-besaran Menpan RB,Mendes 😁",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
coba kasih masukan serta nasihat yang benar dan bijak untuk solusi nya buat presiden perihal kebijakan Presiden,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Nih Pak Presiden Kali ini gapapa dah satu janji kampanye Bapak ora jadi. Beneran pisan ini mah ..,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Lah yg anda cari org seperti apa Pak org bodo yg suka men jilat dan gk ada visi sama sekali utk negara ini ya? Omon omon sana sini janji janji sana sini makan GAJI BUTA itu namanya,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"MenkoPolkam, Budi Gunawan merilis hasil pengungkapan penyelundupan barang ilegal dalam rangka capaian 100 hari kerja Kabinet Merah Putih. Reporter: Khusnul Hasana Video Editor: Athif Aiman",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"tapi sebagai presiden Prabowo berhak menolak atau menunda mengesahkan Undang-undang yang disodori DPR sampai kedua belah pihak setuju, masalahnya kan di situ?",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Presiden omon omon ? Sesekali ke bawah pak, tiap meter ada tukang parkir, rakyat ""dipaksa"" Ngasih makan mereka karena menganggur bapak Presiden tau betapa duit rakyat buat mereka makan tiap hari?? Di Jerman, Jepang ada tukang parkir model begini pak?? 11/100 dah",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Peresmian 17 stadion standar FIFA oleh Presiden Prabowo didukung penuh oleh Telkom Indonesia dengan internet cepat.Olahraga dandigitalisasi bersatu untuk Indonesia!,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Bebas khawatir banjir dengan solusi rumah aman dari Prabowo,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"pak huru hara di negara kita udah sampe media luar loh, malu banget, baru 100 hari kerja tapi gelombang protes dimana2 pak yukk pak mari berbenah plis jangan kaya presiden sebelumnya",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"rilmin. kita punya kesempatan bagus buat milih presiden yg punya visi misi dan program terbaik, tapi yg menang malah pengacak konstitusi. KAN TOLOL 02 VOTERS!!!!!!!!!!! gara2 lu pada satu negara yg sengsara",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Lah emg dari sekian orang yg nyalon jadi presiden, gub, bupati, anggota dpr/d. Yg janji kampanye cuma dia doang? Coba lu pikir 01 janji BBM gratis, apa ga tekor tu buat ngimpor BBM terus klo beneran jadi presiden 🤣🤣🤣",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Kenapa bisa undur diri?,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"jika hukum di Indonesia adil tanpa pandang bulu, berapa persen peluang Prabowo dipenjara atas pelanggaran HAM 98",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
