object_id,text,text_type,label,ai_model
sosmed_871996ed,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_871996ed],social_media_comment,1,ChatGPT
sosmed_871996ed,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_871996ed],social_media_comment,1,Claude
sosmed_871996ed,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_871996ed],social_media_comment,1,Gemini
sosmed_1ec869f8,"Dulu era yg di salahin PDIP Skrg era harusnya lebih mudah utk sahkan RUU PA Tdk perlu terbitkan PERPPU Jika serius berantas korupsi,gerakin dong KIM+ sbg penguasa parlemen Ini para gedibal yg merasa menang pemilu pd takut apa nyuarain RUU PA Cocot😀",social_media_comment,0,human
sosmed_1ec869f8,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1ec869f8],social_media_comment,1,ChatGPT
sosmed_1ec869f8,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1ec869f8],social_media_comment,1,Claude
sosmed_1ec869f8,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1ec869f8],social_media_comment,1,Gemini
sosmed_38bc2a60,1. Pelaporan LHKPN dan pembuktian harta terbalik bagi pegawai pemerintahan dan BUMN. Buat UU penyitaan aset apabila hartanya tidak bisa dibuktikan 2. Pemerataan pendidikan 3. Pengembangan wilayah berdassrkan potensi masing2 wilayah,social_media_comment,0,human
sosmed_38bc2a60,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_38bc2a60],social_media_comment,1,ChatGPT
sosmed_38bc2a60,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_38bc2a60],social_media_comment,1,Claude
sosmed_38bc2a60,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_38bc2a60],social_media_comment,1,Gemini
sosmed_dc80102a,Tenang janji anak mantan presiden pas kampanye akan dibuka 19juta lapangan kerja .,social_media_comment,0,human
sosmed_dc80102a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_dc80102a],social_media_comment,1,ChatGPT
sosmed_dc80102a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_dc80102a],social_media_comment,1,Claude
sosmed_dc80102a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_dc80102a],social_media_comment,1,Gemini
sosmed_34ab7c06,"damn ini mah masalah global, sayangnya pemerintahan kita belum berupaya secara maksimal buat mencegah dan memperbaiki permasalahan ini",social_media_comment,0,human
sosmed_34ab7c06,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_34ab7c06],social_media_comment,1,ChatGPT
sosmed_34ab7c06,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_34ab7c06],social_media_comment,1,Claude
sosmed_34ab7c06,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_34ab7c06],social_media_comment,1,Gemini
sosmed_26164988,"Sudah lewat 100 hari, Presiden Prabowo konsisten sesuai pidato perdananya",social_media_comment,0,human
sosmed_26164988,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_26164988],social_media_comment,1,ChatGPT
sosmed_26164988,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_26164988],social_media_comment,1,Claude
sosmed_26164988,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_26164988],social_media_comment,1,Gemini
sosmed_e6bc9059,Rakyat sudah luntur kepercayaannya trhdp Pemerintahan Prabowo Gibran,social_media_comment,0,human
sosmed_e6bc9059,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e6bc9059],social_media_comment,1,ChatGPT
sosmed_e6bc9059,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e6bc9059],social_media_comment,1,Claude
sosmed_e6bc9059,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e6bc9059],social_media_comment,1,Gemini
sosmed_2e53bc09,Memang di indonseia kagak ada otak kalau demo. Yg udah kumisan ngakunya mahasiswa. Yang bau tanah juga ngakunya mahasiswa. Malu sama sama tetangga. Klu mau demo. Demo lah para DPRI kalian yang tidak mau menyutujui RUU perampasan aset bagi tindak pidana korupsi itu..,social_media_comment,0,human
sosmed_2e53bc09,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2e53bc09],social_media_comment,1,ChatGPT
sosmed_2e53bc09,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2e53bc09],social_media_comment,1,Claude
sosmed_2e53bc09,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2e53bc09],social_media_comment,1,Gemini
sosmed_cfa443cd,"Om, tapi maren2 w makan bakso diluar dengerin emak2 ngerumpi bilang mereka puas ama pemerintahan prabowo soalnya di masa dia koruptor besar pada ditangkep Grgr kasus akhir2 ini yg pertamina ama timah ratusan triliun itu, yg sebetulnya nutupin kasus korupsi triliunan yg beneran",social_media_comment,0,human
sosmed_cfa443cd,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_cfa443cd],social_media_comment,1,ChatGPT
sosmed_cfa443cd,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_cfa443cd],social_media_comment,1,Claude
sosmed_cfa443cd,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_cfa443cd],social_media_comment,1,Gemini
sosmed_8e339873,"6 bulan pemerintahan Prabowo Reshuffle besar-besaran Menpan RB,Mendes 😁",social_media_comment,0,human
sosmed_8e339873,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_8e339873],social_media_comment,1,ChatGPT
sosmed_8e339873,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_8e339873],social_media_comment,1,Claude
sosmed_8e339873,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_8e339873],social_media_comment,1,Gemini
sosmed_e2ca9354,100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,0,human
sosmed_e2ca9354,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e2ca9354],social_media_comment,1,ChatGPT
sosmed_e2ca9354,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e2ca9354],social_media_comment,1,Claude
sosmed_e2ca9354,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e2ca9354],social_media_comment,1,Gemini
sosmed_f544515e,coba kasih masukan serta nasihat yang benar dan bijak untuk solusi nya buat presiden perihal kebijakan Presiden,social_media_comment,0,human
sosmed_f544515e,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f544515e],social_media_comment,1,ChatGPT
sosmed_f544515e,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f544515e],social_media_comment,1,Claude
sosmed_f544515e,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f544515e],social_media_comment,1,Gemini
sosmed_ce21a101,Nih Pak Presiden Kali ini gapapa dah satu janji kampanye Bapak ora jadi. Beneran pisan ini mah ..,social_media_comment,0,human
sosmed_ce21a101,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ce21a101],social_media_comment,1,ChatGPT
sosmed_ce21a101,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ce21a101],social_media_comment,1,Claude
sosmed_ce21a101,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ce21a101],social_media_comment,1,Gemini
sosmed_41d498b3,Lah yg anda cari org seperti apa Pak org bodo yg suka men jilat dan gk ada visi sama sekali utk negara ini ya? Omon omon sana sini janji janji sana sini makan GAJI BUTA itu namanya,social_media_comment,0,human
sosmed_41d498b3,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_41d498b3],social_media_comment,1,ChatGPT
sosmed_41d498b3,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_41d498b3],social_media_comment,1,Claude
sosmed_41d498b3,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_41d498b3],social_media_comment,1,Gemini
sosmed_0144a059,"MenkoPolkam, Budi Gunawan merilis hasil pengungkapan penyelundupan barang ilegal dalam rangka capaian 100 hari kerja Kabinet Merah Putih. Reporter: Khusnul Hasana Video Editor: Athif Aiman",social_media_comment,0,human
sosmed_0144a059,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_0144a059],social_media_comment,1,ChatGPT
sosmed_0144a059,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_0144a059],social_media_comment,1,Claude
sosmed_0144a059,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_0144a059],social_media_comment,1,Gemini
sosmed_4c72a392,"tapi sebagai presiden Prabowo berhak menolak atau menunda mengesahkan Undang-undang yang disodori DPR sampai kedua belah pihak setuju, masalahnya kan di situ?",social_media_comment,0,human
sosmed_4c72a392,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4c72a392],social_media_comment,1,ChatGPT
sosmed_4c72a392,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4c72a392],social_media_comment,1,Claude
sosmed_4c72a392,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4c72a392],social_media_comment,1,Gemini
sosmed_6da296ee,"Presiden omon omon ? Sesekali ke bawah pak, tiap meter ada tukang parkir, rakyat ""dipaksa"" Ngasih makan mereka karena menganggur bapak Presiden tau betapa duit rakyat buat mereka makan tiap hari?? Di Jerman, Jepang ada tukang parkir model begini pak?? 11/100 dah",social_media_comment,0,human
sosmed_6da296ee,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_6da296ee],social_media_comment,1,ChatGPT
sosmed_6da296ee,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_6da296ee],social_media_comment,1,Claude
sosmed_6da296ee,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_6da296ee],social_media_comment,1,Gemini
sosmed_b9975880,ajak Trump makan siang gratis,social_media_comment,0,human
sosmed_b9975880,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_b9975880],social_media_comment,1,ChatGPT
sosmed_b9975880,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_b9975880],social_media_comment,1,Claude
sosmed_b9975880,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_b9975880],social_media_comment,1,Gemini
sosmed_6a6f9a7d,Peresmian 17 stadion standar FIFA oleh Presiden Prabowo didukung penuh oleh Telkom Indonesia dengan internet cepat.Olahraga dandigitalisasi bersatu untuk Indonesia!,social_media_comment,0,human
sosmed_6a6f9a7d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_6a6f9a7d],social_media_comment,1,ChatGPT
sosmed_6a6f9a7d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_6a6f9a7d],social_media_comment,1,Claude
sosmed_6a6f9a7d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_6a6f9a7d],social_media_comment,1,Gemini
sosmed_a8875a53,Bebas khawatir banjir dengan solusi rumah aman dari Prabowo,social_media_comment,0,human
sosmed_a8875a53,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_a8875a53],social_media_comment,1,ChatGPT
sosmed_a8875a53,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_a8875a53],social_media_comment,1,Claude
sosmed_a8875a53,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_a8875a53],social_media_comment,1,Gemini
sosmed_2588be25,"pak huru hara di negara kita udah sampe media luar loh, malu banget, baru 100 hari kerja tapi gelombang protes dimana2 pak yukk pak mari berbenah plis jangan kaya presiden sebelumnya",social_media_comment,0,human
sosmed_2588be25,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2588be25],social_media_comment,1,ChatGPT
sosmed_2588be25,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2588be25],social_media_comment,1,Claude
sosmed_2588be25,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2588be25],social_media_comment,1,Gemini
sosmed_7d89edc5,"rilmin. kita punya kesempatan bagus buat milih presiden yg punya visi misi dan program terbaik, tapi yg menang malah pengacak konstitusi. KAN TOLOL 02 VOTERS!!!!!!!!!!! gara2 lu pada satu negara yg sengsara",social_media_comment,0,human
sosmed_7d89edc5,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7d89edc5],social_media_comment,1,ChatGPT
sosmed_7d89edc5,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7d89edc5],social_media_comment,1,Claude
sosmed_7d89edc5,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7d89edc5],social_media_comment,1,Gemini
sosmed_2c270ccc,"Lah emg dari sekian orang yg nyalon jadi presiden, gub, bupati, anggota dpr/d. Yg janji kampanye cuma dia doang? Coba lu pikir 01 janji BBM gratis, apa ga tekor tu buat ngimpor BBM terus klo beneran jadi presiden 🤣🤣🤣",social_media_comment,0,human
sosmed_2c270ccc,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_2c270ccc],social_media_comment,1,ChatGPT
sosmed_2c270ccc,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_2c270ccc],social_media_comment,1,Claude
sosmed_2c270ccc,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_2c270ccc],social_media_comment,1,Gemini
sosmed_d27a631b,Kenapa bisa undur diri?,social_media_comment,0,human
sosmed_d27a631b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d27a631b],social_media_comment,1,ChatGPT
sosmed_d27a631b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d27a631b],social_media_comment,1,Claude
sosmed_d27a631b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d27a631b],social_media_comment,1,Gemini
sosmed_5913b59f,"jika hukum di Indonesia adil tanpa pandang bulu, berapa persen peluang Prabowo dipenjara atas pelanggaran HAM 98",social_media_comment,0,human
sosmed_5913b59f,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5913b59f],social_media_comment,1,ChatGPT
sosmed_5913b59f,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5913b59f],social_media_comment,1,Claude
sosmed_5913b59f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5913b59f],social_media_comment,1,Gemini
sosmed_8327705d,"ga sepatutnya pemimpin negara yg katanya 'demokrasi' bertutur kata begini tanpa evaluasi dari pemerintahan yg dia pimpin.. narasi demo bayaran itu bikin masyarakat terpecah belah dan dia tau itu, so he's gonna meredam massa dgn skema adu domba",social_media_comment,0,human
sosmed_8327705d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_8327705d],social_media_comment,1,ChatGPT
sosmed_8327705d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_8327705d],social_media_comment,1,Claude
sosmed_8327705d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_8327705d],social_media_comment,1,Gemini
sosmed_3714beeb,"ada dari mana? kan ketika ditanya wartawan : bagaimana pendanannya ? ""itu nanti........""",social_media_comment,0,human
sosmed_3714beeb,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_3714beeb],social_media_comment,1,ChatGPT
sosmed_3714beeb,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_3714beeb],social_media_comment,1,Claude
sosmed_3714beeb,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_3714beeb],social_media_comment,1,Gemini
sosmed_d8497df7,Ekonomi Kokoh semakin nyata dengan diskusi antara Presiden Prabowo dan Ray Dalio yang melibatkan pengusaha,social_media_comment,0,human
sosmed_d8497df7,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d8497df7],social_media_comment,1,ChatGPT
sosmed_d8497df7,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d8497df7],social_media_comment,1,Claude
sosmed_d8497df7,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d8497df7],social_media_comment,1,Gemini
sosmed_cf1b4642,"Kinerja Menteri ATR/BPN, Nusron Wahid Paling Joss di 100 Hari Kabinet Merah Putih Prabowo",social_media_comment,0,human
sosmed_cf1b4642,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_cf1b4642],social_media_comment,1,ChatGPT
sosmed_cf1b4642,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_cf1b4642],social_media_comment,1,Claude
sosmed_cf1b4642,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_cf1b4642],social_media_comment,1,Gemini
sosmed_621186bd,"pertumbuhan ekonomi yang didorong oleh industri. Perdagangan karbon berasal dari komitmen dunia dalam menangani pemanasan global. Melalui perdagangan karbon, pemerintah juga dapat memantau jumlah emisi karbon yang dihasilkan di negaranya dengan lebih terorganisasi. Sebab-",social_media_comment,0,human
sosmed_621186bd,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_621186bd],social_media_comment,1,ChatGPT
sosmed_621186bd,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_621186bd],social_media_comment,1,Claude
sosmed_621186bd,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_621186bd],social_media_comment,1,Gemini
sosmed_f78c6397,Baru diberi ruang kecil saja sudah luar biasa bagi bagi jabatannya. Apalagi diberi kekuasaan besar habis negara ini dibagikan ke gerombolannya. Apa ini memang cara pemerintahan membagika kue kepada pendukungnya,social_media_comment,0,human
sosmed_f78c6397,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f78c6397],social_media_comment,1,ChatGPT
sosmed_f78c6397,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f78c6397],social_media_comment,1,Claude
sosmed_f78c6397,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f78c6397],social_media_comment,1,Gemini
sosmed_9696d699,Pemerintahan dengan tagline tumbuh 8% apakah yang jadi lokomotif pertumbuhan : 1. Makan Bergizii Gratis 2. Danantara 3. Proyek Strategis Nasional 4. Program 3 juta rumah 5. Hilirisasi 6. IKN 7. Pembangunan Infrastruktur 8. UMKM 9. None of the above,social_media_comment,0,human
sosmed_9696d699,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_9696d699],social_media_comment,1,ChatGPT
sosmed_9696d699,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_9696d699],social_media_comment,1,Claude
sosmed_9696d699,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_9696d699],social_media_comment,1,Gemini
sosmed_816b583b,"Halo berdasarkan tweet saya, posisi apa di dalam pemerintahan Indonesia yang paling cocok bagi saya?",social_media_comment,0,human
sosmed_816b583b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_816b583b],social_media_comment,1,ChatGPT
sosmed_816b583b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_816b583b],social_media_comment,1,Claude
sosmed_816b583b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_816b583b],social_media_comment,1,Gemini
sosmed_7b890f19,Prabowo hadirkan stimulus ekonomi yang bisa memacu laju usaha mikro saat Ramadan menuju Idul Fitri,social_media_comment,0,human
sosmed_7b890f19,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7b890f19],social_media_comment,1,ChatGPT
sosmed_7b890f19,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7b890f19],social_media_comment,1,Claude
sosmed_7b890f19,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7b890f19],social_media_comment,1,Gemini
sosmed_4935fd50,"Gebrakan Prabowo untuk bikin ekonomi kuat: mitra dagang baru, SDA diolah, konsumsi lokal diperkuat",social_media_comment,0,human
sosmed_4935fd50,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4935fd50],social_media_comment,1,ChatGPT
sosmed_4935fd50,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4935fd50],social_media_comment,1,Claude
sosmed_4935fd50,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4935fd50],social_media_comment,1,Gemini
sosmed_18ba03f4,"I think ini juga hikmah yang w dptin dri berada di bawah kepemimpinan prabowo-gibran, I mean hidup udh sulit, jgn tambah sulit dgn persoalan anak laki orang. Mari semakin cerdas memilih apa yang perlu dipusingkan di samping mengkritisi rezim.",social_media_comment,0,human
sosmed_18ba03f4,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_18ba03f4],social_media_comment,1,ChatGPT
sosmed_18ba03f4,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_18ba03f4],social_media_comment,1,Claude
sosmed_18ba03f4,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_18ba03f4],social_media_comment,1,Gemini
sosmed_cc47dfb3,"Strategi kuat oleh Prabowo: perkuat mitra dagang, dapatkan manfaat hilirisasi SDA, tingkatkan konsumsi lokal",social_media_comment,0,human
sosmed_cc47dfb3,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_cc47dfb3],social_media_comment,1,ChatGPT
sosmed_cc47dfb3,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_cc47dfb3],social_media_comment,1,Claude
sosmed_cc47dfb3,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_cc47dfb3],social_media_comment,1,Gemini
sosmed_5420069c,"Publik kini menantikan kerja pemerintahan Prabowo selepas fase 100 hari pertamanya berakhir. Simak ulasan selengkapnya di kanal YouTube Nalar Institute episode 161: Setelah bulan madu usai, ke mana Prabowo membawa negeri ini?",social_media_comment,0,human
sosmed_5420069c,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5420069c],social_media_comment,1,ChatGPT
sosmed_5420069c,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5420069c],social_media_comment,1,Claude
sosmed_5420069c,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5420069c],social_media_comment,1,Gemini
sosmed_c7b63573,Sama halnya dengan Narasi “Rakyat puas atas 100 hari kerja Presiden”… tinggal ditanya aja… “Rakyat yg mana?” Eyaaak 😎,social_media_comment,0,human
sosmed_c7b63573,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_c7b63573],social_media_comment,1,ChatGPT
sosmed_c7b63573,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_c7b63573],social_media_comment,1,Claude
sosmed_c7b63573,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_c7b63573],social_media_comment,1,Gemini
sosmed_c9dcae7f,[Menelusuri AI] Informasi penting dari AI : 1. Ada dana Soros diinvestasikan ke media 2. Tempo terdepan dalam mengopinikan perlawanan ke rezim 3. Opini yg dimasyifkan akan ditargetkan menguncang politik &amp; ekonomi negara dibawah rezim Prabowo 4..,social_media_comment,0,human
sosmed_c9dcae7f,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_c9dcae7f],social_media_comment,1,ChatGPT
sosmed_c9dcae7f,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_c9dcae7f],social_media_comment,1,Claude
sosmed_c9dcae7f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_c9dcae7f],social_media_comment,1,Gemini
sosmed_716e0ec1,"Emang susah penuhi semua harapan rakyat, tapi Prabowo lebih milih penuhi harapan rakyat dari golongan elit, sedangkan kaum menengah semakin terpuruk, makanya nilai 6 masih terlalu bagus buat kepemimpinan Prabowo",social_media_comment,0,human
sosmed_716e0ec1,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_716e0ec1],social_media_comment,1,ChatGPT
sosmed_716e0ec1,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_716e0ec1],social_media_comment,1,Claude
sosmed_716e0ec1,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_716e0ec1],social_media_comment,1,Gemini
sosmed_c610d0c7,"Hahaha Anies jdi presiden meriang 9cacing,janji kampanye nya lunas sewaktu jd gubernur,baru jadi gubernur aja berani gagalkn reklamasi.rugi ratusan triliun bandar aguan. Ga perlu bintang berderet di pundak, ga perlu bnyak lencana di dada.cincay laa sama Anies... 😅😅",social_media_comment,0,human
sosmed_c610d0c7,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_c610d0c7],social_media_comment,1,ChatGPT
sosmed_c610d0c7,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_c610d0c7],social_media_comment,1,Claude
sosmed_c610d0c7,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_c610d0c7],social_media_comment,1,Gemini
sosmed_8b0f6a8b,100 hari Kabinet Merah Putih,social_media_comment,0,human
sosmed_8b0f6a8b,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_8b0f6a8b],social_media_comment,1,ChatGPT
sosmed_8b0f6a8b,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_8b0f6a8b],social_media_comment,1,Claude
sosmed_8b0f6a8b,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_8b0f6a8b],social_media_comment,1,Gemini
sosmed_bb7b2e95,"Halo Genap 100 hari kerja Menteri ATR/Kepala BPN, Nusron Wahid bersama Wakil Menteri ATR/Wakil Kepala BPN, Ossy Dermawan setelah dilantik dalam Kabinet Merah Putih oleh Presiden Prabowo Subianto.",social_media_comment,0,human
sosmed_bb7b2e95,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_bb7b2e95],social_media_comment,1,ChatGPT
sosmed_bb7b2e95,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_bb7b2e95],social_media_comment,1,Claude
sosmed_bb7b2e95,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_bb7b2e95],social_media_comment,1,Gemini
sosmed_15934e08,Prabowo hadir dengan solusi konkret relokasi hunian dari banjir melalui Program 3 Juta Rumah,social_media_comment,0,human
sosmed_15934e08,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_15934e08],social_media_comment,1,ChatGPT
sosmed_15934e08,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_15934e08],social_media_comment,1,Claude
sosmed_15934e08,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_15934e08],social_media_comment,1,Gemini
sosmed_e7808545,Dmn letak pro rakyat kebijakan Bank Emas dan Danantara??,social_media_comment,0,human
sosmed_e7808545,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e7808545],social_media_comment,1,ChatGPT
sosmed_e7808545,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e7808545],social_media_comment,1,Claude
sosmed_e7808545,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e7808545],social_media_comment,1,Gemini
sosmed_7c18ec6a,"Ekonomi Prabowo diperbarui, guys! Lebih banyak mitra, SDA yang bersahabat, dan konsumsi yang berdampak buat melawan tarif AS",social_media_comment,0,human
sosmed_7c18ec6a,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7c18ec6a],social_media_comment,1,ChatGPT
sosmed_7c18ec6a,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7c18ec6a],social_media_comment,1,Claude
sosmed_7c18ec6a,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7c18ec6a],social_media_comment,1,Gemini
sosmed_f8579e66,"Disini? Katanya Wapresnya liburan sekeluarga ke singapore saat effisiensi bahkan rakyatnya kesulitan ekonomi , aman, pak ?",social_media_comment,0,human
sosmed_f8579e66,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f8579e66],social_media_comment,1,ChatGPT
sosmed_f8579e66,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f8579e66],social_media_comment,1,Claude
