app,rating,review,word_count
Gojek,1,penanganan cs buruk banget nomer telepon saya di bajak dan digunakan untuk daftar akun gojek oleh orang yang tidak di kenal sudah minta bantuan cs tanggapannya malah permintaan tidak bisa di proses 💩,33
Gojek,5,"Terima kasih sudah mempermudah aktifitas keseharian saya. dulu ulasan saya seperti di atas, sekarang di tgl 26 mei 2026 saya mau bilang kenapa harga di gofood mahal dan driver yg nganternya jadi jutek² dan cepet marah. pdhal saya sdh minta maaf, karena telat respon 4-5 menit. ga sampai 10 menit juteknya minta ampun. mau kasih bintang sedikit ,kasian. takutnya pekerjaan mereka hanya itu. Gojek tolong fikirkan solusinya ya 🙏🙏",69
Gojek,1,sumpah driver pada songong banget pada kaya!!! udh di ambil orderan ga jalan jalan udah nunggu 20 mnt minta di cancel...kren sekarang driver gojek ga seperti dulu driver ramah ontime sekarang bintang aja 5 tapi songong ga ada tangung jawabnya!!!,40
Gojek,2,di gofood sekarang apa yg di cari GK prnh ketemu Krn di batasi jarak oleh pihak gojeg..yg biasanya gw bebas order pizza skrng di cari GK ketemu alasan jarak..bagi gw GK mslh toh gw GK merasa rugi cukup gw beralih aj jdi pengguna shopeefood dan shopee instan semua ada semua gw dapetin yg rugi itu kalian pihak gojeg tiap saat yg ganti aturan ujung ujungnya kehilangan pengguna Krn kebijakan kalian yg buruk😏,72
Gojek,1,"Apk gk jelas, posisi drivernya suka diem terus tapi tiba-tiba jalan kenceng banget, terus tiba-tiba jauh lagi posisi drivernya, malah kadang muncul di arah yg berlawanan/udh lewat. Paling kesel pas udh kayak gitu, udh tunggu lama-lama Drivernya dengan entengnya ngebatalin (dikira orang yg pesen gk ada kejar waktu kali). udh gitu harganya suka tiba-tiba dinaikin gk tau kenapa, saya yg awalnya paket hemat 8,5k sekarang jadi 11,5k ngeselin banget serius",70
Gojek,1,"Sekarang drivernya banyak yang songong, gak mau pickup alesan jauh lah atau apa lah ada aja, yang lebih parah di chat gak dibalas di diemin Mikir dikit kita kadang buru""/di kejar waktu kalau seumpama gak mau pickup karena alesan di atas langsung bilang aja by hubungi telfon Set dah driver kyk gitu kok gak di suspend atau kena denda ya hadeh Jatuhnya buang buang waktu Maaf kalau sekiranya kata"" saya kurang berkenan tapi itu fakta di lapangan",77
Gojek,5,semoga smua driver gojek bisa bagi waktu dan keadaan dan smoga buat PT gojek siapun yang kelola gojek sekarang mikir berat jangan kebanyakan program gak jelas.tp nyusahin .tolong di pakai pikiranya .karna adanya driver .gojek berkembang pesat dan bisa besar.maka dari itu driver di utamakan dan juga customer.intinya driver lebih di utamakan dari kemakmuran.buat driver dmana pun berada .tetap semangat selalu jaga kesehatan berpikir positif Ting Ting dan slalu ingat kluarga.dan slalu positif.,73
Gojek,1,"Sudah Mahal ongkos kirim go food, ada berbagai macam biaya2, sudah itu driver masih muter2. minimal untk jarak gofood 3km aja, dgn resto yg cepat pnajian , bisa nunggu sejam lebih, krna driver bisa ambl 2orderan skligus. byr mahal, ada biaya ongkir, admin biaya persiapan apalah itu. jgn salah pasti sepi. enak waktu Gojek d tentang semua Pihak dlu.. hadehhh",60
Gojek,1,"driver susah buat ditemukan, terutama disaat kita lagi buru-buru / bener-bener butuh di go-Food, pasti ada aja halangannya buat nyari driver terdekat (selalu ketemu driver yang jauh dari titik lokasi resto yg kita pesan)",34
Gojek,1,"najis kali ini gojek, gua pesan makanan dan mau komplain via cs ga bisa bisa dari tadi. di resto pertama udh 3 kali di cancel driver. sekarang ganti resto lama pula dapat drivernya. bapuk mending tutup aja sekalian GOTO. payah. chat cs ga bisa, gila banget nih goto",48
Gojek,1,main game bolak balok selalu dikasih balok gede terus kapan gw menang nya main 10 match gak pernah dapet poin 10 RB kalo udah dapet poin 10 ribu aku tambah in bintang nya jadi bintang lima,36
Gojek,1,"aplikasi sialan, nyari driver stengah jam, pesen dari 19.25 dapetnya 19.40 , dan di posisi saya ngejar kereta lokal jam 8 alhasil gajadi pulang ke rumah, di perbaiki lagi ya sistem pencarian driver nya",34
Gojek,1,DRIVER GOJEK BANYAK YG KESULITAN KARENA TITIK TIDAK AKURAT. AKHIRNYA NYUSAHIN PENGGUNA JASA. BELAKANGAN HAMPIR SEMUA DRIVER GOJEK TIDAK BISA MENELPON PENERIMA PAKET DAN HARUS SELALU MEMINTA PENGIRIM YG MENELPON. INI MEREPOTKAN. BUAT APA SAYA ISI INFO NO HP PENERIMA KALAU DRIVER TIDAK BISA TELP. TOLONG DIPERBAIKI APP NYA. SAYA SENGAJA TULIS KAPITAL SEMUA SUPAYA COMPLAIN SAYA DI LIRIK PENGEMBANG APP. TOLONG YA.,63
Gojek,1,Tolong ya atas nama driver hari setiawan giri BK 5829ANA saya tdi mesan point coffe Indomaret Katamso pantai burung tapi barang nya tidak ada di tangan saya padahal saya sudah bayar lewat go payy,34
Gojek,2,"makin lama makin buruk aja, ojolnya telpon tiba tiba suara ilang. resto gak ngasih kabar klo menu nya gak ada. pake promo gojek+ sama aja kyak gak pake promo malah kadang kena lebih mahal. lama lama aneh lu.",38
Gojek,1,"Saya pesan go-ride gak pake hemat, biar cepat tanpa ribet, dan saya bayar lebih mahal. Di aplikasi, estimasi driver tiba 2-3 menit. Kenyataannya, driver tiba 21 menit kemudian. Rugi banget pake gojek. Kalau saya kasih bintang 1 ke driver, saya gak berani. Pengalaman netizen: driver dipecat, penumpang diintimidasi. alasan driver: dompet ketinggalan. tapi bilangnya pas jemput saya. kalau bilang di awal, ga masalah buat saya menunggu. karena manusiawi kalau ada yg ketinggalan",72
Gojek,1,"saya udah nunggu lama lama, sekali dapet malah di cancel sama Abang gojek nya, padahal saya pengen berangkat sekolah dan jadi tidak sekolah, saya kecewa sekali dengan pekerja"" Gojek... Saya sekolah di SMPN 46 jakarta selatan sangat kecewa saya sudah 4 kali kaya begini dapetnya.... mohon min selanjutnya lebih diperhatikan lagi, misalnya nambahin upah driver, itu membantu banget min, driver"" jadi lebih semangat kalau dapet orderan dan juga SAYA GAK BAKAL TELAT LAGI JADI-NYA😒",74
Gojek,4,"kmrin, 24 mei 2026 pkl. 19.50 lebih. psn gocar dr MOG ke jedong. dpt driver pertama jarak 240 mtr (3 mnt) di jl. sumbing. driver gak gerak2 dan gak respon chat, trtulis di aplikasi macet dan klo d batalkan bs kena biaya 3.000 rupiah. saya nunggu sampai 15 menit ttp tdk brgerak dan tdk respon chat. akhirnya saya batalkan pesanan. pesan lg gocar ke 2. dapat lg dr jl. sumbing jarak 500 mtr lbh ( 5 menit). awalnya tidak bergerak dan tidak respon jg. kemudian respon chat bilang mau cari makan dulu.",92
Gojek,1,"gojek makin ngaco titik koordinatnya sudah 1 bln saya kalau pesen gojek titiknya ga pernah bener, driver nya juga manja manja ngga mau nyamperin di kordinat yg sudah saya chat, mohon di perbaiki layanan gojek terutama drivernya jangan manja kalau tidak ada perubahan saya hapus aplikasi GO-JEK...saya sudah update versi terbaru nya kak..",53
Gojek,1,"gak tahu kenapa akhir² ini susah banget dapat driver, harus altiflan prioritas, padahal juga hadi biasa pasti ada tulisan lagi rame aktifkan prioritas, jadi sekarang sudah gk minat pakai gojek lagi",31
Gojek,1,"semenjak di update sekarang malah jelek, bisa2nya ada driver terdekat malah ngambil yg paling jauh, sering tiba2 ngelag dan keluar sendiri, malah sering ga dapat driver karna dari aplikasi bilang tidak dapat mencari driver padahal bukan di jam sibuk",39
Gojek,3,"saya ganti reviewnya karena keluhan saya ditangani dengan tdk profesional, saya yg mengajukan laporan ttg transfer gopay tdk dikenal malah gopay saya yg di blokir dan jadi gk bisa pake gojek krn saya bukan pengguna cash sunggu nyita waktu buat bkin laporan sperti ini mana pagi subuh pas siap2 mau berangkat kerja, kesel.",53
Gojek,1,kalo ndak bisa nyariin driver jangan dipersulit pembatalan. kalo emang warungnya tutup ya kasih tanda tutup. jangan bikin nunggu lama gara gara itu. dah nunggu lama akhirnya cancel juga. kan astaghfirullah banget🙏🏼,32
Gojek,3,"ulasan ku yang dari tahun-tahun lalu bintang 5 sekarang jadi update turun ke bintang 3 , dari banyak nya pesanan ku selalu dapet driver baik, tetapi baru pertama kali minggu ini dapat driver kurang berkenan (tidak baik) , intimidasi customer dari awal di resto saja chat driver sudah beda sendiri, belum juga jalan ke titik pengantaran udah banyak pesan² tidak baik, tolong kalau ada orang depresi masalah pribadi jangan di bawa ke tempat kerja, profesional kode etik harusnya driver paham.",80
Gojek,1,"di bagian gofood banyak banget yang jelek nya 1. ketika susah dapet driver timer otomatis melambat tidak real time 2. chat CS dibalas nya oleh AI(meskipun bahasa nya tidak kaku tapi kita hanya disuruh pilih jawaban saya tidak bisa tulis sendiri) 3. ketika Disambungkan ke CS yang diberi kebebasan chat apapun,ternyata itu masih AI yang jawab,hanya memberi informasi terkait pesanan,bukan menjawab pertanyaan. jujur gk tau harus bangga atau gk,sisi lain ini APK dalam negri,sisi lain tidak memuaskan",77
Gojek,1,"saya korban penipuan dari fitur gojek pinjam, akun di hack , yang tadi nya pengen benerin akun gofood yang ingin pindah alamat , malah saya tertipu dari oknum yang mengatasnamakan cs gojek .. fitur yang menyesatkan , celah buat para penipu .. menyesal instal aplikasi gojek .. saya harus nanggung saldo sebesar 2 juta yang di beri gojek , saya tidak merasa memakai uang trsbut .. kalaupun saya menolak bayar , itu karena saya tidak makan uang seperak pun .. tagih sendiri ke pelaku yang nipu saya",87
Gojek,2,"mungkin gak semua tapi banyak banget driver taksi online gojek suka meminta membatalkan pesanan, padahal sudah lama ditunggu dengan beribu alasannya. udah males saya dengan aplikasi gojek untuk memesan gocar.",30
Gojek,1,"gojek itu aplikasi suka banget eror, apalagi klo cuaca jelek dikit aja ampun deh mau gojek mau gocar. aplikasi ginikan niatnya untuk memudahkan pelanggan klo ujan klo gak ada kendaraan. ini malah bikin marah2 orang. apalagi klo lagi gosend cuaca gerimis dikit aja udah tuh ampun2an",46
Gojek,5,"REVISII, AKU DULU KASIH BINTANG 1 TAPI GOJEK UDAH BERBENAH, GA LEMOT BAHKAN DI HP MODEL LAMA SEKALIPUN, BISA BUAT BAYAR QRIS JUGA... DRIVER DATENGNYA CEPET, JARANG CANCEL, DRIVER BAIK, MOTOR OKE, HELM PUN ADA. POKOKNYA GOJEK MANTAPPP, GA KALAH DARI APP OJOL LAINN, SALUT BANGETTT",46
Gojek,1,kenapa batalin makanan lama banget... padahal udah 30 menit ga dapet2 driver.... harusnya maksimal 10 menit klo g dapet driver bisa cancel.. gini orang udah laper 30-40 menit baru bisa cancel... kan aneh banget... kecuali udah dapet driver baru ga boleh di cancel.... tolong sistem ny di perbaiki lagi...,49
Gojek,1,"aku pesen makanan di gofood sering kali gaada yang ngambil, ini drivernya pada kemana? padahal tadi ada lho beberapa driver yang ambil tapi kenapa seenaknya di cancel coba? mentang mentang paket reguler gitu ya, gasuka deh, aku udah nunggu 1 jam lebih bahkan. sumpah ya, bisa mikir gak sih klo aku juga mesen makanan karena lapar disini?",57
Gojek,1,gojek paylater bekerja sama dengan pinjol findaya. mereka bekerja berbagi data. tapi kerjasama tidak seharusnya pinjol findaya memberikan ancaman penagihan lewat applikasi gojek customer. harap jadi perhatian untuk perusahaan ride healling sebesar gojek. meloloskan pinjol untuk mengacam melalui applikasi gojek paylater. apalagi mengancam nya dengan memberi sms melalui app gojek. dengan mengancam mencederai keluarga terdekat . sungguh terlalu.,58
Gojek,1,"sedih banget driver gojek susah di dapat dan bahkan ga ada saat konvoi persib padahal masih pagi belum rame bgt, juga driver sekitarnya banyak loh cuman ga ada yg mau ambil dan akhirnya saya ga kerja sehari krna ga ada driver, itu tarifnya udah yang tinggi cuma tetap aja ga ada yg ambil. yaudah sekian makasih.",56
Gojek,2,"kecewa banget sama gojek, tiap gofood, udh dapet driver tapi langsung ga di ambil lagi, harus nunggu 1 jam, udah nunggu pun kadang dapet kadang engga, ujung ujungnya harus di batalin, padahal dulu ga kyk gini, kalaupun naik goride nya juga sama, lama, dapetnya jauh, kadang ada yg gamau nerima karna lihat nominal, kalau daerah rawan kyk zona merah oke paham, kalau bukan zona merah, ttp aja di tolak, lama lama pindah apk 🫩",74
Gojek,1,"pesen makan lama nyampe nya,, udah gitu driver nya ribet...😒,, kalo makanan sampe tidak tepat waktu harusnya potong harga dong,, jangan dapat voucher,, kalo voucher mah nanti pas di belanjain lagi kita dapat nya telat lagihh,, voucher lagi telat lagi terus aja kayak gt sampe tua..🤦",46
Gojek,1,"saya kemaren main ke candi prambanan saat keluar candi saya order gocar, saya sudah menginfokan menunggu dimana saya juga sudah foto lokasi, saya chat drivernya ini saya harus kemana karna saya tdk tahu titik2 penjemputan disana tp driver tdk merespon sama sekali, posisi hujan deras lalu saya lihat mobil yg saya pesan datang saya panggil2 driver tdk berhenti saya lari2 ngejar driver tp driver bilang kalau dibatalkan alasan nunggunya ngga jelas, tp knp ngga respon saat di chat. jahat sekali",80
Gojek,1,"apk jelek, driver susah bgt dicari. udh gtu drivenya doyan ngarett, kdg dh terima orderan nunggu lama bgt eh tb² chat suru batalin aja msi lama hrus nganter yg lain dlu. ini klo ad bintang setengah jg gua rating 1/2",40
Gojek,2,"better grab. gojek lama banget nyari nya, udah mah jauh, lebih mahal lagi. pret lah bakal dibagusin. pas mau pesen makanan lama, gabisa dibatalin, kalo mau ngechat resto harus resto dluan yang chat.",33
Gojek,1,"bukan apps nya yang bermasalah,melainkan deivernya. saya pengguna rutin. ada beberapa nama driver yang orangnya berbeda2 namun di akunya nama 1. dia bilang katanya gantian nariknya,kok bisa katanya sudah vermuk. banyak sisi negatifnya kalo model kaya supir angkot. 1 bisa d salahgunakan 2 kasihan driver lain yang paling 10jm kerja,sulit dpt orderan. itu kata penjelasan dri beberapa driver. mana ada akun driver nyalah 24jam emang gak ke PM ya? itu namanya gak adil. tolonglah para aplikator",76
Grab,2,"saya sdh bertahun tahun memakai grab dan sering sekali pesan grabfood. tapi bari saja saya order makan padahal saya sesuai pesan ny d antarkan d dpn tempat saya tapi dari driver tidak mau masuk padahal akses motor bisa langsung masuk k dpn tempat saya dan bilang tidak mau, suruh suruh karena bukan pembantu dan bentak bentak . jadi saya udh g mau lgi pake grab krn driver ny byk yg tidak ramah.",72
Grab,2,"aplikasi grab lama² mengecewakan, padahal jaringan bagus & buat buka aplikasi lain lancar² aja tapi giliran buka aplikasi grab muter² mulu suruh cek koneksi jaringan padahal jaringanya bagus. Sampe berkali² nggak bisa² gimana kalau lagi buru² kadang sampai terlambat ke tempat kerja. Tolong dong segera diperbarui. Sebelum pada pindah ke aplikasi sebelah.",52
Grab,1,"kecewa dgn driver di lumajang,anak istri diturunkan di terminal menak koncar pdhl di map sdh ditandai turun di balai desa wonorejo,trpksa anak istri jln jauh smbil bawa tas berat,pdhal kami byr sesuai di aplikasi",34
Grab,1,"tolong ya buat para driver grab bisa sabar ga?lagi butuh bgt malah di cancel udah mah mahal ga sabaran lagi,mending pke apk sebelah jujur y,first time nyoba grabbike malah begini.",30
Grab,1,"B1 bukan karena jelek tapi biar developer nya baca, 1. beri fitur ubah ulasan karena banyak pengguna jasa yang HP nya direbut driver dan maksa minta B5, 2. beri fitur beri ulasan 1 jam setelah sampai tujuan/orderan selesai untuk mencegah driver maksa & rebut HP untuk rating B5",48
Grab,1,"tolong dong, kurir²(driver dll) nya ini byk loh yang ga becus, sdh hidup ssh, nyari uang susah mereka tuh, knpa sih hrs songong² bgt. saya ada bbrpa nemu grab aneh. org loh bayar mahal2 beli makan segala macam ttp aja ga di prioritasin, pakai apk ini tapi drivernya byk yg g jls.",52
Grab,1,"Aplikasi aneh, map-nya juga aneh. Order dominos kalau di antar kurir internal gak pakai driver barang tiba-tiba sampai dan nyasar tanpa konfirmasi. terus kalau customer bingung mau nyari kemana barangnya harus chat siapa? aneh sumpah. Note alamat tiru tu gojek, muncul di chat driver jadi driver tau kalau di kasih arahan misal alamat lengkap dan no telp penerima. gak mau pakai grab lagi. aplikasi jelek",65
Grab,2,"sok iye banget abang grabcar, diketerangan yg standar bisa ber4 tpi pas abangnya tau penumpangnya 4 disuruh mesen yg XL (udh masuk disuruh turun lgi) . padahal penumpangnya cmn bawa diri doank gabawa barang apapun udh gtu tujuannya ga terlalu jauh pula. benerin noh driver lu gosah sok iye, orang bayar ga pake promo pun",55
Grab,1,dulu pernah kena tindakan asusila th 2019 ..eh sekarang coba lagi pesen grab yg dateng supirnya cuek banget belum aja naik udah di tinggal ngakak bangett see gak profesional itu,30
Grab,1,"KALO SEMISAL KONDISI TEMPAT NYA GAK MEMADAI GAK USAH BUKA DI TEMPAT INI!! DRIVER KAGAK ADA, TUTUP AJA!! BUAT PHP NUNGGUIN NYA LAMA, ISI SALDO KE OVO KENA POTONG FEE AMPE 2K! ISI 20K YANG MASUK CUMA 18K BURUK!!",39
Grab,3,"Beberapa kali ketemu driver yg minta kasih bintang 5 tapi motornya gak safty (ada kerusakan di bagian rantai & gigi kendaraan), udah di ingatkan service tpi di abaikan krn sempat naik motor & driver yg sama. Mengenai aplikasi nya dulu itu yg HEMAT di list paling atas, tpi sekarang malah yg STANDAR/PRIORITAS di list paling atas. Klu bisa sih yg HEMAT di list paling atas, jdi pengguna grab HEMAT gak akan salah klik pada saat pesan driver 🙏",78
Grab,4,"tolong kak diperbaiki lagi soal fitur pembayaran saat diperjalanan, saya mau bayar dari tunai ke nontunai udah saya swap ke kiri tidak bisa diganti. Storage hp masih lega dan apk udh saya hapus data lalu login tetap tidak bisa",39
Grab,2,Hii grab! saya cuma mau bilang tolong bantu masalah kami yg kendala makanan tidak sampai ke Penerimanya! Klo kayak gitu solusinya gmna ya? Sudah 2x loh minta bantuan tapi tdk ada solusi semeskali?,33
Grab,1,"teruntuk 1 supir grab nya mengakalin, dia bilang gak sesuai titik pdhl sesuai titik, gini banget mau cari rejeki, pdhl tarif diawal 135rb, alibi nya bilang 200 rbaan, langsung cancel, buruk banget sdm begitu🤣 kalo ga sesuai titik mending dicht dibilang, jgn pas penumpang udah naik bilang nya gitu🤪",49
Grab,1,"setelah diupgrade, mau balik dari kotak masuk ke pilihan lainnya tak bisa. bahkan saat saya sebagai pelanggan memberi bintang ke driver sempat mengalami kendala sehingga driver terpaksa mendapat bintang 1 padahal saya memilih bintang 5.",35
Grab,1,"potongan ke mitra banyak sekali, 48% tidak sesuai dengan aturan pemerintah. bisa saya laporkan ke dinas ketenagakerjaan atau kemana ya saya harus melapor? saya menggunakan non tunai total tagihan 199rb namun yg diterima driber 84rb. saya ada screenshot nya tagihan saya dan foto hp driver.",45
Grab,1,"Demi apapun Grab ini parah banget. Saya pesan grab motor dan jelas jelas pakai harga termurah, logikanya, harga termurah grab bike sama grab car beda. Lalu waktu saya pesan, lama sekali dapat pengemudi, lalu saya batalkan. Ketika saya sudah pesan di app lain, tiba-tiba masuk panggilan telepon dari pengemudi grab dan itu CAR, lalu dia bilang 11 menit perjalanan kesini yang artinya JAUH DARI LOKASI SAYA. JUJUR KECEWA DENGAN APLIKASI. Perbaiki aplikasi. Saya kecewa!!",74
Grab,1,tolong ini kenapa saya tidak bisa login daftar akun maupun masuk akun. memilih opsi login dengan google tidak bisa. memilih opsi dengan nomer HP stuk di loading lama banget. tolong perbaiki bug nya,33
Grab,3,"harini saya bnr bnr kecewa saya pesan grabb car sekitar jam 22 an, saya chet krn lokasi penjemputan itu tdk sesuai lokasi yg saya pesan grabb nya krn lokasi saya tdk ada di pencarian grabb, saya sudah chet pak grabb nya agar maju dikit lg eh pas ketemu dia minta saya di suruh nya batalin dan dia nyuruh naik dan saya byr off line dg sesuai yg tertera di grabb.Saya ingat omongan bapak tuh "" klu tdk ke klinik dan betobat saya g akan anter "" masa bgtu omongan bapak tuh.",91
Grab,2,"Mohon untuk pihak dari grab agar menambahkan fitur chat ke Merchant, agar kita sebelum memesan makanan bisa saling berkomunikasi langsung dengan penjual, dan memudahkan costumer untuk lebih memahami detail akan makanan yang di jual oleh Merchant tersebut 🙏",38
Grab,1,"apaan anjir udah nunggu makanan dari jam set 8 malem smpe jam set 10 blom dateng, giliran gue lgi pngen bgt malah lama alesannye pengemudi tidak menerima uang tunai tempik, elu mau duit ga klo kga butuh nganggur aja sialan",40
Grab,1,tadi siang saya pesen gofood bayar pake paylater padahal baru sekali bulan ini Karena ada promo nya. pesen lah saya dgn total 44rb stelah saya mau Lunasin paylater nya belum dua menit saya kena biaya tagihan 30rb jadi total nya 73rb tau gitu saya ga usah bayar pake paylater.....? bisa jelasin,51
Grab,5,"GRAB jauh lebih cepat dalam hal pelayanan dibandingkan GOJEK, driver GOJEK jg pada sombong, sering cancel sepihak tanpa confirmasi terlebih dahulu, belum lagi Driver yg bergerak lambat, emang GRAB the Best diantara semuanya, good luck",35
Grab,1,"saya order Grabcar, dari sekian banyak driver yang terima order semuanya pada nyeleneh, mulai dari minta pembayaran cash/tunai, minta diluar aplikasi, minta tambahin, alasan potongan aplikasi terlalu besar. saya punya bukti screen shot percakapan kesimpulannya ini ga bermutu",38
Grab,2,perbaikan tuh aplikasi lu udah ongkir mahal voucher lu gajelas tiba-tiba ga bisa digunain padahal masa habisnya masih lama mana ngelag lagi lu makin lama gini ya makin amit-amit customer mau sama lu,33
Grab,2,Suka sebel sama driver yg komplen karna pake grab hemat. adanya grab hemat kan biar penumpang pake apk tersebut. kalo ga boleh pesen grab hemat ya masih mending jgn ada pilihan grab hemat,33
Grab,1,"platform fee naik mulu, tp driver2 makin makin sembrono(cancel tnpa alasan, ngomong seenaknya), terutama bulan puasa ini orderan makan delayed mulu, dikira semua orang puasa, CS bisanya lewat AI doang, biaya admin nambah2 apa yang ke improve, taunya rating2 CS yg buat Bot dulu juga sempat ada opsi cancel order, sejak kapan diapus, berapa kali repot sana sini krna situasi resto, driver ga mo disalahin oper2 ga bisa cancel, lah pihak pembeli juga ga bisa",75
Grab,1,tolong diperhatikan ya wahai aplikasi grab mungkin saya adalah pengguna setia kalian dari kuliah jg sudah pakai grab tapi makin kesini makin stress aplikasi kalian driver harus nunggu 20 menit rate nya gak ngotak saya menggunakan grab karna menghemat waktu kalo harus nunggu lagi ngapain saya bayar mahal2,48
Grab,1,"Bank Pemerintah: BCA (m-BCA/myBCA), BRI (BRImo), Mandiri (Livin' by Mandiri), dan BNI (BNI Mobile Banking). Bank Swasta: Bank CIMB Niaga (OCTO Mobile), Bank Permata, Danamon, dan lain-lain. kemarin anak buah saya mesan grab aplikasi kok ditolak untuk qris oleh driver , padahal mereka memakai mobile banking diatas sesuai dengan bank bank indonesia yg di atas saya malu ke anak buah saya anak buah saya adalah mahasiswa dan mahasiswi universitas dr soetomo surabaya saya dozen merasa dipermalukan .",77
Grab,1,"apk gj asli, sok iya ngasih diskon potongan buat pengguna baru ampe setengah harga buat pesen makanan, udh excited bgt nunggu malah di cancel alasan tutup pake akun lain bisa pesen gak di batalin, target marketing bgt mana voucher diskonnya ga di balikin apa apaan dh jr",47
Grab,1,"grab tolong saya beberapa kali pesan grab plus, memang driver sudah jujur bahwa motor tidak sesuai dengan alasan servis, dsb tp kok ya semakin lama banyak oknum yang seperti ini, pesan plus harapannya bisa berkendara dengan nyaman karena sadar diri karena gendut tapi kalau begini saya terpaksa cancel, apa karena biar dapet persenan lebih banyak karena konsumen memesan dengan biaya plus tp dengan transportasi yang tidak layak",67
Grab,1,"Halo admin Grab, saya bgung mau komplain kemana yg bisa dihubungi. Masih jadi misteri kenapa Grab box kalo ambip barang selalu lama bgtttt ya padahal instan dan bayarnya ga murah dri biasanya tapi kalo ambil barang sampek seharian kadang mah ditungguin dri pagi, sore baru diambil parahnya lagi kadang malem baru diambil. Emang kalo instan itu ga ada batasan jam ambil nya apa gmna? apa emang aturannya 1x24 jam baru diambil? Tolong penjelasannya min",74
Grab,1,"sistemnya jelek, mau batalin pesanan aja ribet! udah gitu suka nyangkut ke driver yang ga online! tolong dong buat brand besar di ojek online diperbaiki lagi sistemnya! mau keliatan maju dengan update sistem trs tp malah makin memperibet pemesanan!",39
Grab,1,"tolong tambahkan buat pembayaran ke aplikasi dana, saya kehilangan saldo terakhir saya gara² tf ke nomor dana, saya kira masuk ke akun dana ternyata masuk ke gopay sedangkan nomor itu tidak ada akun gopay nya",35
Grab,4,"Karena kenapa sih setiap pengemudi grab itu tidak menaati rambu2 jalan atau tidak sesuai mengikuti alur jalan atau lainnya sih?. Keselamatan memang penting tapi menaati aturan lalu lintas itu lebih penting agar tidak merugikan sekitar. Sekian terimakasih dan meminta maaf apabila ada salah kata yang menyakiti hati dari perkataan saya🙏🏻, I hope the Developer read my feedbacks",57
Grab,3,"Kenapa makin kesini, promo untuk konsumen makin berkurang ya? Saya biasanya pesan grab food, pasti dapet promo diskon. Sekarang promo hanya untuk transaksi menggunakan m-banking² tertentu. Gimana sih kok makin pelit promo gini?",33
Grab,1,"maaf saya kasih bintang 1 soalnya selalu sangat susah menemukan driver kalau bukan rute ke pusat kota. pdhl rute ke sekolah anak sy cm sktr 5km dr pusat kota tsb dan dekat dgn bandara tp susah dpt driver. aplagi kalau pas hujan deras, semua pada ngilang. kalaupun nemu 1 org malah dibatalkan gitu aja. sampai hampir sejam sy cari gk nemu satupun.",62
Grab,1,"tolong ongkir customore di turunin dan tolong hapus biaya parkir ke customore,saya sebagai driver pendapatan nya tidak sesuai dengan ongkir yang di bayar customore,masak dekat customore bayar 22rb saya dapet 6800 dan juga tolong hapus biaya parkir kadang tarif parkir juga tidak masuk ke driver,aplikasi tolong jangan semenah"" kalau ngambil untung",51
Grab,2,"mungkin gak semua tapi banyak banget driver taksi online grab suka meminta membatalkan pesanan, padahal sudah lama ditunggu dengan beribu alasannya. udah males saya dengan aplikasi grab untuk memesan taksi online.",31
Grab,1,"apk paling kocak,udh berapa kali pake nih apk pesan makanan kalo bukan lambat yah pesanan g datang datang,anehh jir,udah nunggu lama lama tapi tiba tiba pesanan dibatalkan karena gd grab?harusnya sistemnya tuh pilih grab diawal,mereka nunggu pesanan,biar kita jg tau,ada yg antar atau ngga.udah nunggu lama,kelaperan,pesanan belum datang,kocak",48
Grab,3,"sekarang semenjak update makin nge bug apk nya, udah pesen nyantumun alamat tinggal bayar eh opsi pembayaran ngga muncul malah nge blank putih, harus ulang beberapa kali baru bisa, tolong di perbaiki lagi soalnya bikin ngga nyaman🙏",37
Grab,1,"ketika TOKO TUTUP, tidak adanya fitur pembatalan pesanan untuk pengguna dan juga driver grab. fitur pembatalan hanya ada di TOKO itu sendiri sudah menghubungi Call Center beberapa kali, tetapi tidak ada tanggapan sama sekali, yg jawab selalu robot chat otomatis gak jelas.",42
Grab,5,"Saya sangat terbantu dengan layanan Advance Booking, karena bisa mendapatkan pengemudi sebelum waktu keberangkatan mengantisipasi sedikit pengemudi karena waktu pemesanan dan atau tempat yg agak sepi. Mohon dptnya layanan ini juga didukung dg proteksi sistem agar driver yg sdh didapat tdk mudah membatalkan mendekati keberangkatan",45
Grab,1,1 pesanan grabfood tapi pengantarannya otomatis kebagi 2 tanpa konfirmasi. Giliran dapet driver cuma 1 dan yang 1 lg ga dapet². Alhasil pesanan keluarga sebagian dateng duluan. Makanan keburu dingin. Ga bisa makan bersama. Mood keluarga jadi jelek. Asli program paling aneh.,42
Grab,3,"kenapa promo nya dikurangin?? beli harga normal 40rb terus pake promo 3rb , harusnya 37rb tapi kenapa cuma jadi 39rb??. terus pake promo 6rb bukannya jadi 34rb malah 36rb!! gaje banget",31
Grab,1,"tlong ya pihak grab hri ini saya kecewa bgt,pesen grab ekspres dapt potgan ,eh nungguin gak dateng2 ,motornya gk gerak samsek,trus sya batalin karn lama ,eh saya psen sekali lag dpt yg lbih dkat dr rumah saya ,gak gerak2 jg motornya,gak dijemput2...jd terpaksa sya batalin lgi,kesel bgt ...sbnarny saya jg suka ngasih tips ke grab kalo dpt potgan saya suka bayrnya sama dgn harga normal ,hemmz",66
