object_id,text,text_type,label,ai_model,validation_status
news_579,"Ketua Umum Partai Bulan Bintang ( PBB ) Yusril Ihza Mahendra menyebut ada rencana pertemuan antara dirinya dengan Ketua PDIP Megawati Soekarnoputri untuk membahas terkait sistem pemilu hingga sejumlah permasalahan di Indonesia. Ia menyebut PBB dan PDIPmemiliki akar sejarah dan ideologi yang berdekatan sehingga dapat bekerjasama. Ia menambahkan partainya saat ini membuka pintu silaturahmi dan kerjasama baik dengan partai nasionalis maupun partai islam. ""Dengan Bu Megawati sebenarnya sedang disusun waktunya oleh Pak Hasto (Sekjen PDIP). Tapi Bu Mega sendiri waktu bertemu langsung mengatakan, 'ya kita segera untuk bertemu', membahas masalah ketatanegaraan yang kita hadapi sekarang,"" kata Yusril di Kantor KPU, Jakarta Pusat, Kamis (9/3). Selain dijadwalkan bertemu PDIP, Yusril mengatakan PBB juga akan bersilaturahmi dengan PPP lebih dulu. Yusril tak menampik dalam pertemuan itu, PBB dan PPPjuga akan membahas sistem proporsional tertutup atau coblos partai dalam pemilu legislatif. Menurutnya, kendati PPP merupakan satu dari delapan partai parlemen yang menolak sistem proporsional tertutup, namun dalam internal partai berlambang Ka'bah itu menurutnya masih terdapat perbedaan pandangan tentang sistem pemilu. ""Ya nanti akan kita diskusikan. Tadi kalau PDIP dan kita sama bahwa menghendaki proporsional tertutup. Tapi bagaimana pun ya putusan akhir ada di Mahkamah Konstitusi,"" ujar Yusril.",news_article,0,human,human
news_327,"INFO NASIONAL -- Perlindungan masyarakat dan perempuan adat melalui undang-undang yang spesifik mesti diwujudkan, karena kearifan lokal dengan kekayaan budaya dan karya intelektualnya adalah fondasi utama dalam proses pembangunan berkelanjutan.""Masyarakat adat hingga saat ini masih berhadapan dengan sejumlah persoalan pemenuhan hak dasar yang kerap terabaikan dengan alasan pembangunan nasional,"" kata Wakil Ketua MPR RI, Lestari Moerdijat saat membuka Focus Group Discussion bertema Menempatkan Masyarakat Adat dan Perempuan Adat Dalam Konteks Kebangsaan di Ruang Delegasi gedung DPR/MPR Jakarta, Rabu, 8 Maret 2023Acara yang dimoderatori Arimbi Heroepoetri, S.H, LL.M (Tenaga Ahli Wakil Ketua MPR RI) itu menghadirkan Willy Aditya, S.Fil., MT. (Wakil Ketua Badan Legislasi DPR RI), Dr. (H.C.) H. Sulaeman L. Hamzah (Anggota Komisi IV DPR RI),Moh. Haerul Amri, SP (Anggota Komisi X DPR RI),Dr. Rima Agristina, S.H., S.E., M.M (Deputi Bidang, Pengendalian dan Evaluasi, Badan Pembinaan Ideologi Pancasila/BPIP), Sjamsul Hadi, S.H., M.M. (Direktur Kepercayaan Terhadap Tuhan Yang Maha Esa dan Masyarakat, Kemendikbudristek RI), Devi Anggraini (Ketua Umum Persekutuan Perempuan Adat Nusantara/PEREMPUAN AMAN), dan Prof. Dr. Hj. Masyitoh Chusnan, M. Ag (Ketua Kowani, Koordinator Bidang Agama Hukum dan HAM) sebagai narasumber.Menurut Lestari, persoalan-persoalan yang dihadapi masyarakat adat itu terjadi karena jaminan perlindungan dan pemenuhan hak-hak dasar masyarakat adat belum sepenuhnya hadir di negeri ini.Padahal, tambahnya, mengutip Badan Registrasi Wilayah Adat (BRWA) AMAN, per 2020 sebaran masyarakat adat sebagai komponen pembentuk dan kemajemukan Indonesia terdiri atas 70juta jiwa masyarakat adat, 2.371 Komunitas Adat, 10,86 juta luas wilayah adat yang dipetakan tersebar di 31 provinsi.Pembentukan Negara Kesatuan Republik Indonesia (NKRI) pun, ujar dia, berawal dari bersatunya komunitas-komunitas adat yang ada di seantero wilayah Nusantara.Rerie sapaan akrab Lestari berpendapat,sebagai bagian dari masyarakat adat,permasalahan yang hampir sama dialami perempuan adat.Perempuan adat, jelas Rerie, berperan penting menjaga nilai-nilai budaya, merawat kearifan lokal dengan seperangkat karya intelektualnya.Menurut Rerie yang juga legislator dari Dapil II Jawa Tengah itu, perempuan adat berperan sentral dalam masyarakat adat karena selain memegang peranan sosial, perempuan adat menjaga dan melestarikan lingkungan.Namun, ujar Anggota Majelis Tinggi Partai NasDem itu, perempuan adat hingga saat ini masih bergulat untuk melepaskan diri dari stigma dan belenggu budaya patriarki, ditinggalkan dalam proses pembangunan, dan ragam permasalahan yang belum terselesaikan.Karena itu, tegas Rerie, perlindungan masyarakat dan perempuan adat mesti direalisasikan melalui sebuah undang-undang spesifik yang mengatur dinamika kehidupan masyarakat adat sekaligus pengakuan utuh terhadap masyarakat adat sebagai bagian dari Negara Kesatuan Republik Indonesia (NKRI).Wakil Ketua Badan Legislasi DPR RI, Willy Aditya mengungkapkan Panitia Kerja (Panja) DPR RI pada 4 September 2020 sepakat agar RUU Masyarakat Hukum Adat diajukan ke Sidang Paripurna, tetapi karena ada satu fraksi tidak sepakat, sampai saat ini RUU tersebut belum dibahas kembali.""Ini tantangan kita bersama. Bagaimana delapan fraksi sepakat dan hanya satu fraksi yang menolak, hingga dua periode DPR tidak bisa mengundangkan RUU Masyarakat Hukum Adat,"" ujar Willy.Perjuangan, tegas Willy, harus dilakukan bersama. Karena masyarakat adat selalu saja dihadap-hadapkan dengan pemodal besar dan proses pembangunan.Padahal, ujar dia, RUU Masyarakat Hukum Adat hadir bertujuan untuk merawat ke-Indonesia-an setiap anak bangsa.Ketua Umum PEREMPUAN AMAN, Devi Anggraini mengungkapkan bahwa perempuan adat adalah perempuan yang memiliki peran dan fungsi nyata terkait ketahanan hidup komunitasnya berdasarkan asal usul leluhur secara turun menurun di atas wilayah adat.Saat membicarakan masyarakat adat, ujar Devi, kerap kali perempuan adat terabaikan. Padahal perempuan adat sarat dengan pengetahuan yang sarat dengan upaya pelestarian budaya.Karena tidak dilibatkan dalam pengambilan keputusan, tambah Devi, seringkali berbagai pengetahuan yang dimiliki perempuan adat tidak muncul di permukaan dan lambat laun hilang. ""Ada hak kolektif perempuan adat yang dihilangkan,"" ujar Devi.Pada kesempatan itu, Devi mengungkapkan kekecewaannya terhadap draf RUU Masyarakat Hukum Adat yang tidak memasukkan kesetaraan gender pada perempuan adat di dalamnya.Deputi Bidang, Pengendalian dan Evaluasi BPIP,Rima Agristina berpendapat dalam perjalanan kebangsaan Indonesia sebenarnya sejak Sumpah Pemuda sudah ada konsensus kebangsaan.Kemudian, ujar Rima, setelah itu ada pelembagaan konsensus kebangsaan tersebut melalui Proklamasi Kemerdekaan Republik Indonesia pada 1945.Selain itu, tambah dia, dalam proses mengisi kemerdekaan kita juga mencoba terus merawat konsensus kebangsaan itu.Rangkaian upaya merawat konsensus kebangsaan itu, tegas Rima, sarat dengan peran dari masyarakat adat.Karena, menurut dia, dalam menjalankan nilai-nilai Pancasila dan konstitusi tidak bisa lepas dari identitas budaya kita yang bersumber dari masyarakat adat.Direktur Kepercayaan Terhadap Tuhan Yang Maha Esa dan Masyarakat, Kemendikbudristek RI, Sjamsul Hadi mengungkapkan direktorat yang dipimpinnya juga berupaya untuk melayani pemenuhan hak masyarakat adat termasuk perempuan adat.Perempuan adat, menurut Sjamsul, adalah kunci untuk melestarikan budaya karena perempuan adat memiliki pengetahuan yang berkelanjutan tentang adat dan budaya.Bahkan, tambah dia, di sejumlah daerah mulai ada indikasi hilangnya bahasa lokal karena sudah tidak ada penutur bahasa tersebut.Sejak 2020, ujar Sjamsul, pihaknya sudah mengupayakan untuk melakukan advokasi antarkementerian terkait permasalahan yang kerap dihadapi masyarakat adat.Sjamsul berpendapat permasalahan yang dihadapi masyarakat adat sangat terkait dengan perhatian pemerintah di tingkat pusat dan daerah agar lebih memberi ruang untuk meningkatkan eksistensi masyarakat adat.""Kami butuh kader penggerak untuk membuka ruang bagi perempuan adat agar mampu meningkatkan kapasitas dan eksistensi perempuan adat,"" ujarnya.Anggota Komisi IV DPR RI) Sulaeman L. Hamzah berharap pembahasan RUU Masyarakat Hukum Adat bisa dilanjutkan pada masa persidangan DPR tahun ini.Sulaeman berpendapat proses pembahasan RUU Masyarakat Hukum Adat sudah sesuai dengan asas prosedur pembuatan undang-undang.Dia mengakui dalam draf RUU Masyarakat Hukum Adat yang dibahas saat ini masih terdapat sejumlah kekurangan, termasuk belum masuknya pasal terkait eksistensi perempuan adat.Ketua Kowani, Koordinator Bidang Agama Hukum dan HAM, Masyitoh Chusnan berpendapat hak dan kewajiban perempuan seringkali tidak dibicarakan, karena di masa lalu perempuan kurang dihargai.Membicarakan terkait perempuan adat di Hari Perempuan Internasional pada 8 Maret, menurut Masyitoh, merupakan langkah yang tepat sekali.Dia menilai, bila legislatif, eksekutif, dunia usaha dan masyarakat tidak ada kepedulian terhadap masyarakat adat akan sulit untuk membicarakan tentang perempuan adat.Padahal, menurut Masyitoh, perempuan adat adalah juga berperan penting sebagai Ibu bangsa, seperti perempuan di negeri ini yang ikut memperjuangkan kemerdekaan dan mengisinya.(*)",news_article,0,human,human
news_21,"**Judul:** PKS Ungkap Empat Strategi Kunci untuk Kemenangan Anies Baswedan

**Lead:** Partai Keadilan Sejahtera (PKS) resmi mendukung Anies Baswedan sebagai calon presiden 2024 setelah melalui proses panjang dan penuh tantangan, termasuk ancaman dan lobi. Kini, partai tersebut membeberkan empat strategi utama untuk memenangkan Pilpres 2024.

**Isi:** Presiden PKS Ahmad Syaikhu menyampaikan strategi itu dalam dialog kebangsaan di Purwokerto, Sabtu (4/3/2023). Pertama, politik kebangsaan, yaitu meneladani semangat tokoh seperti Jenderal Soedirman yang tetap berjuang meskipun sakit. Kedua, politik pemberdayaan, di mana kader harus peka dan membantu masyarakat. ""Untuk bisa memberi, harus memiliki terlebih dahulu,"" kata Ahmad. Ketiga, politik silaturahmi dengan giat menjalin hubungan, terutama setelah menjadi bakal caleg. Keempat, politik spiritual sebagai fondasi perjuangan.

Menurut Ahmad, dialog ini bertujuan membangun kebersamaan untuk memahami situasi kebangsaan dan menata masa depan yang lebih baik. Ia mengajak seluruh kader PKS dan relawan Anies untuk bersatu menjalankan strategi ini demi kemenangan di Pilpres 2024. PKS optimistis bahwa dengan keempat strategi ini, Anies dapat memenangkan kontestasi elektoral.",news_article,1,Big Pickle,accepted
news_365,"INFO NASIONAL --Kementerian Kelautan dan Perikanan (KKP) menggaungkan pentingnya neraca sumberdaya kelautan (ocean account) dalam Side Event The Global Ocean Accounts Partnership (GOAP) Our Ocean Conference (OOC) yang berlangsung di Panama pada Jumat, 3 Maret 2023. Neraca laut ini dipandang sebagai sebuah rujukan yang ideal dalam menerapkan pengelolaan ruang laut yang berkelanjutan dengan mempertimbangkan aset sumber daya laut, aliran ekonomi dan lingkungan.Indonesia telah menetapkan landasan yang kuat untuk neraca sumberdaya kelautan (ocean account). Sejak tahun 2021, proyek percontohan neraca sumberdaya kelautan telah dilakukan di 7 Kawasan Konservasi Laut (KKL) dan 1 wilayah perikanan. Secara nasional, luasan ekosistem, kondisi dan nilai moneter telah disiapkan untuk mangrove, karang dan lamun, kata Direktur Jenderal Pengelolaan Ruang Laut Victor Gustaaf ManoppoTantangan laut yang berkelanjutan dan pengelolaannya, kata Victor, terletak pada tiga hal yaitu melindungi lautan serta mempertahankan manfaatnya bagi umat manusia, meningkatkan perlindungan laut dengan tetap memperhatikan aspek ekonominya, dan terakhir memastikan bahwa barang dan jasa laut bermanfaat bagi semua pihak.Tantangan itu diatasi melalui berbagai pendekatan termasuk neraca sumberdaya laut. Kami ingin menerapkan neraca sumberdaya laut tidak hanya sekedar statistik dan tampilan (dasbor). Neraca sumberdaya laut di Indonesia saat ini masih dalam tahap pengembangan, dibantu oleh banyak pihak termasuk UN ESCAP, GOAP, Pemerintah Norwegia dan pemangku kepentingan nasional, ujarnya.Neraca sumberdaya laut Indonesia akan digunakan untuk mendukung pengambilan keputusan dalam penggunaan ruang laut. Barang dan jasa laut akan dihitung dan dimasukkan ke dalam perencanaan tata ruang laut dan proses perizinannya. Tak hanya itu, proposal investasi akan disaring berdasarkan status neraca sumberdaya laut di lokasi masing-masing.Mengenai penerapan neraca sumberdaya laut, Victor memberikan contoh soal zonasi laut. Alokasi ruang untuk target 30 persen perlindungan laut akan diprioritaskan bagi wilayah dengan luas dan kondisi ekosistem yang berkualitas tinggi. Barang dan jasa yang dihasilkan dari laut Indonesia bermanfaat bagi masyarakat global, karenanya Victor mengajak seluruh pihak di tingkat regional dan global untuk berkolaborasi dan bersinergi khususnya dengan anggota GOAP lainnya.Neraca sumberdaya laut menjadi salah satu terobosan sejalan dengan program prioritas ekonomi biru yang digagas oleh Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono. Neraca sumberdaya laut akan diimplementasikan untuk mendukung pembangunan sektor kelautan dan perikanan secara berkelanjutan.",news_article,0,human,human
news_37,"**Judul: Bantuan Logistik BNPB Tiba di Natuna, Kepala BNPB Terbang ke Lokasi**

**Lead:** Badan Nasional Penanggulangan Bencana (BNPB) mulai menyalurkan bantuan logistik dan mengerahkan tim ke lokasi bencana tanah longsor di Kabupaten Natuna, Kepulauan Riau. Kepala BNPB Letjen Suharyanto juga terbang langsung ke lokasi untuk memastikan penanganan darurat.

**Isi:**
Dalam rilisnya pada Selasa, 7 Maret 2023, BNPB menyatakan telah mengirimkan bantuan yang terdiri dari 4 tenda pengungsian, 100 tenda keluarga, 500 selimut, 500 matras, 15 genset, 1.500 paket rendang, 200 unit velbed, dan 100 lampu garam. Bantuan ini bertujuan untuk membantu para pengungsi.

Selain logistik, BNPB juga mendatangkan Tim Basarnas dan relawan untuk mendukung upaya pencarian, pertolongan, dan evakuasi korban. ""Kepala BNPB Letnan Jenderal Suharyanto juga terbang ke Natuna hari ini,"" ujar Pelaksana tugas Kepala Pusat Data, Informasi dan Komunikasi Kebencanaan BNPB, Abdul Muhari.

Kunjungan Suharyanto bertujuan untuk melihat langsung kondisi pascabencana dan memastikan penanganan darurat berjalan baik. Ia berangkat dari Lanud Halim Perdanakusuma pukul 13.20 WIB dengan pesawat Hercules C-130 dan dijadwalkan tiba di Lanud Sadjad Ranai sore hari. Setibanya di Natuna, Suharyanto akan memimpin rapat koordinasi dengan Forum Komunikasi Pimpinan Daerah (Forkopimda) Kabupaten Natuna.

Bencana tanah longsor yang terjadi pada Senin, 6 Maret 2023, itu telah menelan korban jiwa. Hingga kini, 10 orang dilaporkan meninggal dunia, 42 orang masih hilang, 5 luka berat, dan 3 luka ringan. Sebanyak 1.216 jiwa harus mengungsi ke berbagai tempat seperti puskesmas, masjid, dan sekolah.",news_article,1,MiMo-V2.5 Free,accepted
news_198,"TEMPO.CO, Jakarta -Komando Strategis Angkatan Darat disingkat Kostrad sudah berusia 62 tahun kemarin dan dari masa ke masa, pucuk pimpinan atau Pangkostrad terus berganti. Tercatat sudah ada 44 pergantian kepemimpinan di Kostrad. Dari 44 Pangkostrad, terdapat beberapa nama yang berhasil menapaki karier cemerlang, baik di dunia militer maupun politik.Pangkostrad Paling Berpengaruh1. SoehartoMayor Jenderal Soeharto merupakan Panglima kostrad yang pertama. Ia ditunjuk langsung oleh Soekarno dengan tugas pertama adalah menjalan misi pembebasan Irian Barat dari upaya rongrongan pemerintah Belanda. Dalam misinya tersebut, Soeharto berhasil menaklukan tentara Belanda dan membuat Belanda menyerah tanpa syarat. Keberhasilannya tersebut, membuat nama Soeharto dalam korps TNI Angkatan Darat melambung. Bahkan, ia menjadi orang berpengaruh nomor dua di TNI AD setelah Letnan Jenderal Ahmad Yani. Setelahnya, Soeharto menjadi Panglima ABRI dan berhasil menjadi Presiden RI kedua.2. WirantoSebelum menjadi Panglima ABRI, Wiranto pernah menjadi Pangkostrad pada 4 April 1996 hingga 20 Juni 1997. Wiranto merupakan lulusan Akademi Militer 1968 dan memiliki karier militer yang cukup cemerlang. Ia pernah menjadi Panglima Kodam Jaya dan menjadi ajudan Soeharto.3. Prabowo SubiantoDi akhir era Orde Baru, Prabowo yang merupakan menantu Soeharto, menjabat sebagai Pangkostrad. Sebelum menjadi Pangkostrad, Prabowo pernah menjadi Komandan Kopassus. Setelah Soeharto lengser dari kursi kepresidenan, Prabowo digeser oleh BJ Habibie dari jabtannya sebagai Pangkostrad. Saat ini, Prabowo masih aktif dalam dunia politik dan menjadi Menteri Pertahanan RI.EIBEN HEIZIERPilihan editor : Ribut Jenderal Dudung dan Effendi Simbolon, Begini Jejak Karier KASAD Dudung abdurachmanSelaluupdateinfo terkini. Simakbreaking newsdan berita pilihan dariTempo.codi kanal Telegram Tempo.co Update. KlikTempo.co Updateuntuk bergabung. Anda perlu meng-installaplikasi Telegram lebihdulu.",news_article,0,human,human
news_456,"TEMPO.CO, Jakarta -Presiden Joko Widodo meninjau panen raya di Desa Lajer, Kecamatan Ambal, Kabupaten Kebumen, Jawa Tengah.Jokowi datang dengan didampingi Menteri PertahananPrabowo Subianto, Menteri Pertanian Syahrul Yasin Limpo, dan Gubernur Jawa TengahGanjar Pranowo.Dalam kesempatan itu, Jokowi dan juga Ganjar mengabadikan momen dengan melakukan swafoto atau selfie bersama Prabowo Subianto.Baca Juga: Bersama Prabowo dan Ganjar Pranowo Kunjungi Panen Raya, Jokowi: Kami Harap Harga Beras WajarHal ini menjadi perbincangan di linimasa media sosial. Sebab, berkaitan dengan kontestasi Pemilu 2024 yang mana Ganjar dan Prabowo eksis di banyak lembaga survei.Adapun, dalam tinjauan panen raya Jokowi meminta agar harga beras wajar di tingkat petani, pedagang dan juga masyarakat.""Kami harapkan harga gabah di petani wajar, harga beras di pedagang wajar, dan harga pembelian di masyarakat juga pada posisi wajar,"" kata Jokowi.Dalam kunjungan tersebut, Presiden Jokowi juga sempat berdialog dengan sejumlah petani.""Tadi saya tanyakan langsung pada petani bahwa gabah kering panen (GKP) jatuh di harga Rp4.200 per kilogram. Memang terlalu rendah, maka pemerintah menghitungnya berapa harga GKP, dan segera diumumkan Badan Pangan, kata dia.Jokowi menjelaskan setiap komponen ada hitungannya, seperti bibit, pupuk, sewa lahan, dan sebagainya. Menyinggung soal pupuk, Jokowi menuturkan selalu dikeluhkan petani.""Pupuk yang dikeluhkan petani, baik harga maupun barangnya sering tidak ada, utamanya pupuk bersubsidi,"" kata Jokowi.Kode-kode JokowiBicara soal pemilu 2024, Presiden Joko Widodo memang kerap mengeluarkan pernyataan-pernyataan semiotik terkait siapa calon presiden selanjutnya.Laporan Tempo menyebutkan, Jokowi kerap memperkenalkan Prabowo sebagai calon presiden 2024 salah satunya dalam acara pelantikan Badan Pengurus Pusat Himpunan Pengusaha Muda Indonesia (HIPMI).""Biasanya saya kalau pas datang ke forum-forum partai yang saya lakukan pertama itu mengabsen, capres cawapres, biasanya itu saya lakukan, ini capres cawapres yang datang siapa,"" kata Jokowi dalam acara di Jakarta, Senin, 20 Februari 2023.Tapi karena HIPMI adalah forum ekonomi, Jokowi menyebut dirinya tak ingin mengabsen capres cawapres yang datang. Namun ujungnya, Jokowi tetap menyapa calon yang hadir.Ada tiga yang disapa Jokowi yaitu Menteri Pertahanan yang juga Ketua Umum Gerindra Prabowo Subianto, Menko Perekonomian yang juga Ketua Umum Golkar Airlangga Hartarto, dan Menteri BUMN Erick Thohir.Selain itu, Jokowi turut menyapa Prabowo sebagai capres saat hadir di acara Harlah Partai Persatuan Pembangunan (PPP).Kala itu, Jokowi menanyakan langsung calon yang akan diusung PPP dalam Pemilu Presiden 2024. Pertanyaan frontal dari Jokowi itu langsung membuat kader partai tertawa dan bersorak.Baca Juga: Sambutan Jokowi di Acara Nusantara Bersatu: Pilih Capres yang Berambut Putih dan Banyak Kerutan WajahSebelumnya, dalam acara Gerakan Nusantara Bersatu di Stadion GBK, Sabtu, Jokowi menyampaikan pesan kepada ribuan relawan untuk memilih pemimpin yang sungguh-sungguh bekerja untuk rakyat Indonesia.Dia menilai kesungguhan pemimpin itu bisa dilihat dari tampilan fisiknya, seperti rambut dan perawatan wajah.""Perlu saya sampaikan. Perlu saya sampaikan, pemimpin, pemimpin yangmikirin rakyat itu kelihatan dari mukanya,"" kata Jokowi di GBK, Jakarta. Jokowi mempersilakan siapa saja menafsirkan pernyataannya tentang pemimpin berambut putih.""Ya ditafsirkan apa pun silakan; tetapi memang dalam orang bekerja, kalau sungguh-sungguh dan kerja keras, pasti akan memengaruhi fisiknya,"" ujarnya.Meski sudah menyebut ciri-ciri capres pilihannya secara spesifik, Jokowi dalam acara itu tidak menyebut nama tokoh.Beberapa relawan yang hadir meneriakan nama Gubernur Jawa Tengah Ganjar Pranowo, karena memiliki kesamaan ciri-ciri dengan yang Jokowi sebutkan.ANTARA | M JULNIS FIRMANSYAH | FAJAR PEBRIANTOPilihan Editor: Eks TGUPP Beberkan Kesamaan Jokowi dan Anies Baswedan soal Legalisasi Kampung Tanah Merah",news_article,0,human,human
news_465,"Jakarta, CNBC Indonesia - Pengusaha furnitur (mebel) optimistis target ekspor US$5 miliar tahun 2024 tetap bisa tercapai. Salah satunya, dengan menggenjot ekspor melalui pameran-pameran. Salah satunya adalah pameran Indonesia International Furniture Expo 2023 yang dibidik bisa meraup komitmen ekspor setidaknya US$1 miliar. Kementerian Perindustrian (Kemenperin) mencatat, pada tahun 2020 ekspor industri furnitur sebesar US$1,9 miliar dan tahun 2021 melonjak 33% ke US$2,5 miliar. Pada periode Januari-September 2022, angka ekspor dilaporkan mampu mencapai US$1,9 miliar atau lebih tinggi dari periode yang sama tahun 2021 senilai US$1,8 miliar. Ketua Presidium Himpunan Industri Mebel dan Kerajinan Indonesia (HIMKI) Abdul Soburyakin, penjualan on the spot selama pameran bisa mencapai sebesar US$250 juta. Dia pun membidik transaksi follow up atau transaksi usai pameran ini berlangsung sebesar US$ 750 juta. Ini setara dengan 30-40% dari total ekspor industri furnitur dan kerajinan tahun ini. Sehingga total US$ 1 miliar bisa mendukung target pertumbuhan ekspor produk furnitur yang sebesar US$ 5 miliar sampai akhir tahun 2024. Di mana pada tahun lalu, capaian hasil pameran secara on the spot hanya sebesar US$ 120 juta. Hal ini menjadi angin segar bagi industri furnitur, sebab industri ini tercatat sebagai subsektor manufaktur dengan indeks kepercayaan industri (IKI) industri manufaktur bulan Januari dan Februari 2023 di level kontraksi. Abdul Soburmemprediksi geliat industri furnitur baru akan menggeliat setelah kuartal II tahun 2023.",news_article,0,human,human
news_311,"Jakarta, CNBC Indonesia - Bank Indonesia (BI) memperkirakan kinerja penjualan eceran secara tahunan diprakirakan meningkat pada Februari 2023. Hal tersebut tecermin dari Indeks Penjualan Riil (IPR) Februari 2023 sebesar 205,2, atau tumbuh 2,6% (yoy), lebih baik dibandingkan dengan bulan sebelumnya yang berada pada fase kontraksi. Direktur Departemen Komunikasi Fadjar Majardi mengungkapkan kinerja penjualan eceran yang positif tersebut didorong oleh pertumbuhan Kelompok Makanan, Minuman, dan Tembakau, serta Subkelompok Sandang yang tercatat meningkat dibandingkan dengan pertumbuhan pada bulan sebelumnya. ""Secara bulanan, penjualan eceran diprakirakan menunjukkan perbaikan meski masih berada pada fase kontraksi sebesar 1,4% (mtm),"" ungkapnya dalam siaran pers, Kamis (9/3/2023). Dia menambahkan perbaikan penjualan eceran terutama terjadi pada Kelompok Peralatan Informasi dan Komunikasi, serta Subkelompok Sandang sejalan dengan strategi promosi yang dilakukan pedagang ritel sehingga mendorong permintaan masyarakat. Pada periode Januari 2023, IPR tercatat sebesar 208,2 atau secara tahunan terkontraksi sebesar 0,6% (yoy). Adapun, dia menjelaskan bahwa kontraksi lebih dalam tertahan oleh pertumbuhan Kelompok Makanan, Minuman, dan Tembakau, serta Subkelompok Sandang yang tetap tumbuh positif. Secara bulanan, penjualan eceran juga mencatat kontraksi sebesar 4,4% (mtm) sejalan dengan normalisasi permintaan masyarakat pasca-HBKN (Hari Besar Keagamaan Nasional) Natal dan Tahun Baru. ""Hampir seluruh kelompok terindikasi mengalami kontraksi, kecuali Kelompok Suku Cadang dan Aksesori, serta Bahan Bakar Kendaraan Bermotor yang tetap tumbuh positif,"" kata Fadjar. Dari sisi harga, responden memprakirakan tekanan inflasi pada April 2023 akan meningkat, sementara Juli 2023 akan menurun. Indeks Ekspektasi Harga Umum (IEH) April 2023 tercatat sebesar 145,1, meningkat dibandingkan dengan indeks pada Maret 2023 sebesar 139,1, didorong oleh kenaikan harga selama periode HBKN Ramadan dan Idulfitri 2023. Sementara itu, IEH Juli 2023 tercatat 133,5, menurun dibandingkan dengan indeks pada Juni 2023 sebesar 138,3.",news_article,0,human,human
news_331,"TEMPO.CO, Jakarta - Majelis hakim Pengadilan Negeri Surabaya menjatuhkan hukuman 1 tahun 6 bulan penjara kepada ketua panitia pelaksana pertandingan Arema FC, Abdul Haris, dalam perkara tragedi Kanjuruhan, Kamis, 9 Maret 2023.Dalam amar putusannya ketua majelis hakim Abu Ahmad menyatakan bahwa Haris terbukti secara sah dan meyakinkan melanggar Pasal 359, 360 ayat 1 dan 360 ayat 2 KUHP. Vonis hakim tersebut jauh lebih ringan ketimbang tuntutan jaksa 6 tahun 8 bulan.Majelis menilai selaku ketua panpel Aremania, Haris telah alpa sehingga menyebabkan jatuhnya korban tewas 135 orang, puluhan orang luka berat dan ratusan luka ringan pada 1 Oktober 2022 saat Arema FC menjamu Persebaya dalam lanjutan BRI Liga 1. ""Terdakwa kurang memprediksi keadaan dan cenderung meremehkan kemungkinan timbulnya situasi chaos,"" kata majelis.Menurut hakim, kesalahan fatal Haris ialah tak mengetahui bahwa pintu 1 sampai 14 sebenarnya bisa dibuka lebar-lebar saat timbul peristiwa darurat. Pada saat kejadian tragedi Kanjuruhan, kata hakim, penonton panik terhadap tembakan gas air mata aparat.Mereka berlarian ke pintu tempatnya tadi masuk. Namun pintu tersebut hanya dapat dilewati satu orang secara bergiliran lantaran terhalang besi pembatas dan pintu kupu tarung.""Penonton cenderung berlarian ke pintu yang mereka ingat ketika masuk stadion. Pintu 13 paling parah karena di situ banyak suporter kehabisan napas, terjepit dan terinjak-injak,"" tutur hakim.Haris, kata hakim, juga tak menyadari rivalitas tak sehat antara Arema dan Persebaya bisa memunculkan perbuatan anarkistis suporter. Hanya karena tak pernah timbul kerusuhan di Stadion Kanjuruhan, menurut hakim, Haris percaya diri bahwa tak akan timbul malapetaka.""Terdakwa kurang memprediksi situasi dan meremehkan keselamatan penonton,"" kata majelis.Sungguh pun majelis tak menemukan alasan pembenar dan pemaaf atas perbuatan Haris, namun ada hal-hal yang memperingan penjatuhan vonis. Yakni dia sempat menyampaikan keinginan Kapolres Malang saat itu, Ajun Komisaris Besar Ferli Hidayat, agar kick off dimajukan dari pukul 20.00 menjadi 15.30.Haris telah menyampaikan keberatan kapolres itu ke PT Liga Indonesia Baru. ""Tapi permintaan terdakwa tak dipenuhi PT LIB karena alasan bisnis kontrak dengan Indosiar,"" kata hakim.Usai sidang, Haris berujar bahwa ia belum dapat melihat secara penuh apa yang disampaikan hakim. Karena itu ia masih akan pikir-pikir. ""Kami masih mempertimbangkan (vonis tersebut),"" kata dia.Ihwal pintu stadion yang dijadikan alasan hakim menuduh Haris berbuat kealpaan, ia membantah. Menurutnya kondisi pintu stadion sejak dulu tak berubah. ""Selebar apa pun pintu stadion, kalau ada gas air mata, tetap panik (penonton). Bolak-balik saya sudah bilang bahwa ini (tradedi) disebabkan oleh gas air mata,"" ujar dia.Pilihan Editor:Jokowi Ungkap Hasil Audit 22 Stadion Usai Tragedi Kanjuruhan: 5 Rusak Berat",news_article,0,human,human
